,word,time_spent,pred_time_spent
1837,dosted,0.4200000000000017,0.37715488974791733
1838,dot,0.1600000000000001,0.23033465104499085
1839,doth,0.21000000000000046,0.24690001687490518
1840,dothein,0.6000000000000005,0.4087356413792567
1841,double,0.2699999999999997,0.39870018923716405
1842,doubling,0.5,0.47338229309463864
1843,doubt,0.34222222222222215,0.3464646510001414
1844,doubtful,0.4599999999999991,0.4959171340797937
1845,doubtless,0.5,0.5581231733532921
1846,doubts,0.3399999999999994,0.4080540327738161
1847,dow,0.23000000000000004,0.22242961049669246
1848,dower,0.3600000000000003,0.31534317317951965
1849,dowert,0.3599999999999994,0.35158739374829834
1850,down,0.26050000000000006,0.2633997018011113
1851,downfall,0.5,0.46667392889247944
1852,downstairs,0.7000000000000002,0.6138755528619404
1853,downtains,0.4599999999999999,0.5530643016053002
1854,downtays,0.4600000000000008,0.4994800616446298
1855,downward,0.4599999999999999,0.4471570724956117
1856,dozen,0.2599999999999998,0.35386597772588535
1857,dragon,0.4900000000000002,0.3762591405648508
1858,drank,0.3,0.32680421292893114
1859,draw,0.24999999999999956,0.280462501008942
1860,drawer,0.33999999999999986,0.3733760636917692
1861,drawers,0.3240000000000003,0.43496544546544386
1862,drawing,0.34666666666666685,0.4078662067618594
1863,drawn,0.33714285714285724,0.32143259231336085
1864,draws,0.3199999999999985,0.34205188278261667
1865,dread,0.2466666666666668,0.3373541779177135
1866,dreaded,0.3550000000000002,0.42258503484696536
1867,dreadful,0.45142857142857157,0.48680666099736586
1868,dreadfully,0.6399999999999997,0.5780946005559626
1869,dream,0.4049999999999998,0.3435362123695191
1870,dreamed,0.3399999999999998,0.42876706929877095
1871,dreaming,0.3600000000000001,0.47093991812243646
1872,dreamt,0.3400000000000003,0.3797804329382977
1873,dress,0.3171428571428568,0.34530671157842713
1874,dressed,0.3571428571428571,0.43053756850767894
1875,dresser,0.4400000000000013,0.4382202742612543
1876,dressing,0.3399999999999998,0.4727104173313446
1877,drew,0.20399999999999974,0.250467128051558
1878,drewry,0.4200000000000004,0.3461888714871808
1879,dried,0.32,0.3227811343693766
1880,drinking,0.379999999999999,0.4396348751335117
1881,drinkings,0.4600000000000001,0.5012242569071863
1882,drive,0.24400000000000008,0.34098741316963466
1883,driven,0.379999999999999,0.38195750447405347
1884,driver,0.4099999999999995,0.381179373957019
1885,drives,0.54,0.40257679494330934
1886,driving,0.34333333333333343,0.41566951702710925
1887,drooping,0.4000000000000003,0.47401295272063887
1888,drop,0.1800000000000001,0.2817332018397598
1889,dropings,0.3999999999999999,0.4707262893663519
1890,dropped,0.34285714285714264,0.4144148693451749
1891,drops,0.3200000000000003,0.3433225836134345
1892,drove,0.32,0.33771952699310637
1893,druggist,0.5400000000000009,0.436616633822065
1894,drunken,0.3000000000000007,0.4024323190274354
1895,drury,0.2999999999999998,0.3297814773227271
1896,dry,0.23999999999999982,0.22493612878387334
1897,duckpond,0.6000000000000014,0.46508368240552866
1898,due,0.21333333333333307,0.24658937499516279
1899,duff,0.3199999999999985,0.2919496499353688
1900,dull,0.26999999999999946,0.2653840869204369
1901,dumb,0.32,0.2840356747890157
1902,dumness,0.4599999999999991,0.44942951933254555
1903,dumpness,0.3599999999999994,0.49688032990870884
1904,dun,0.2199999999999997,0.2348378644041388
1905,dunstoff,0.6399999999999997,0.4956293887102026
1906,duplicity,0.6600000000000001,0.5568375130396439
1907,during,0.2400000000000001,0.36146343964002176
1908,dust,0.28000000000000025,0.29170137544217334
1909,dutch,0.29999999999999943,0.2983762661258183
1910,duty,0.34571428571428575,0.28564177631673704
1911,dwell,0.3049999999999997,0.2817914810848906
1912,dwelled,0.3199999999999999,0.3670223380141424
1913,dwelling,0.3900000000000001,0.40919518683780803
1914,dwellings,0.54,0.4707845686114827
1915,e,0.1399999999999996,0.14942673220988437
1916,each,0.24296296296296288,0.30040797952003084
1917,eager,0.28,0.3433469528895471
1918,eagerly,0.4000000000000001,0.43463489244814396
1919,eagerness,0.5,0.5602174096367581
1920,ear,0.21999999999999972,0.27233566785009555
1921,earl,0.29000000000000015,0.308093824760454
1922,earlier,0.31333333333333346,0.4691513187477711
1923,earliest,0.4199999999999999,0.5267929603028401
1924,early,0.3000000000000002,0.36362360740869243
1925,earnest,0.3899999999999996,0.46386096339241056
1926,earnestly,0.48999999999999977,0.5551489029510075
1927,earning,0.28,0.44070946490743174
1928,earshot,0.5599999999999996,0.45161068115042485
1929,earth,0.2924999999999998,0.32514525424878854
1930,earthly,0.3000000000000007,0.4164331938073854
1931,earthward,0.4399999999999995,0.5089026249432891
1932,ease,0.38000000000000017,0.34645469073182866
1933,easier,0.2999999999999989,0.45479058282370294
1934,easily,0.41333333333333333,0.4531649596994726
1935,east,0.29000000000000026,0.3299773094051645
1936,easter,0.4199999999999999,0.42289087208799175
1937,easy,0.35090909090909084,0.34926287148462426
1938,eat,0.2600000000000001,0.2683879276314898
1939,eatables,0.5999999999999996,0.5526506552674737
1940,eaten,0.3300000000000001,0.3620796208313515
1941,eating,0.29,0.3957916333844072
1942,ebony,0.33999999999999986,0.3622792634941844
1943,echoed,0.2400000000000002,0.3677979067244175
1944,economy,0.5800000000000001,0.4660688925314848
1945,ecstasies,0.7599999999999998,0.625720512779852
1946,edge,0.21600000000000005,0.2529472722831449
1947,edges,0.3299999999999999,0.3145366540568196
1948,edinburgh,0.6400000000000006,0.4822270195690601
1949,education,0.7800000000000011,0.5912395447810439
1950,edward,0.2400000000000002,0.3656933579381938
1951,effect,0.38999999999999985,0.38817333813716
1952,effecting,0.48,0.5155770438900775
1953,effects,0.4533333333333333,0.4497627199108347
1954,effectual,0.5199999999999996,0.5713018576518147
1955,effectually,0.52,0.6625897972104116
1956,effolgence,0.5800000000000001,0.5645446959505718
1957,effort,0.3400000000000003,0.38882083552965785
1958,efforts,0.45999999999999996,0.4504102173033326
1959,egg,0.3,0.18600609849790178
1960,eggs,0.3149999999999998,0.24759548027157646
1961,egypt,0.44000000000000034,0.30694122914707345
1962,eight,0.22999999999999982,0.288669933057076
1963,eighteen,0.5199999999999999,0.4350832281523805
1964,eighteenth,0.5999999999999996,0.4878928145510735
1965,eighth,0.2799999999999998,0.3052352988869903
1966,eighty,0.24666666666666728,0.3441997157053144
1967,either,0.3025000000000003,0.3632938125958945
1968,ejected,0.5599999999999996,0.447463568329229
1969,el,0.2919999999999999,0.18518488912024283
1970,elacuity,0.5400000000000009,0.5441720928734514
1971,elapsed,0.52,0.4621729132521594
1972,elbow,0.3399999999999998,0.3298767264723659
1973,elbows,0.3799999999999999,0.3914661082460406
1974,elder,0.31999999999999984,0.31060770683687905
1975,elders,0.379999999999999,0.37219708861055373
1976,eleanor,0.45600000000000007,0.4666615630882773
1977,eleanor's,0.4800000000000004,0.5282509448619519
1978,elected,0.4399999999999995,0.4110804751411215
1979,elections,0.5,0.5614290677224147
1980,electricity,0.6699999999999999,0.6458023514526561
1981,elegance,0.4000000000000003,0.48430374883978816
1982,elegancies,0.8399999999999999,0.6140370619179527
1983,elegant,0.4199999999999999,0.41612746088571867
1984,elena,0.3200000000000003,0.3615935571729313
1985,elenor,0.5400000000000007,0.38394458823545047
1986,eleven,0.37999999999999967,0.38231371804961434
1987,elinor,0.3199999999999998,0.39936691764449755
1988,elinor's,0.5599999999999987,0.46095629941817223
1989,elinora,0.4399999999999995,0.48208389249732436
1990,elipse,0.4399999999999995,0.41509061467001357
1991,elisa,0.6199999999999997,0.3976351770512342
1992,elizabeth,0.54,0.559137449825188
1993,else,0.28249999999999986,0.29949587278936035
1994,elthesia,0.6799999999999997,0.50316636534537
1995,elton,0.4440000000000001,0.32727524612140196
1996,eluded,0.3799999999999999,0.36757838883477306
1997,ema,0.3399999999999998,0.2708349965483257
1998,embarked,0.4399999999999999,0.4814452271046937
1999,embarrassed,0.6600000000000001,0.6938221256562036
2000,embarrassing,0.5799999999999998,0.7359949744798693
2001,embarrassment,0.6666666666666673,0.7772184719812065
2002,embodied,0.6799999999999997,0.4903547222946924
2003,embowered,0.3999999999999999,0.510954278659701
2004,emcourage,0.5,0.5632665818819981
2005,emerapted,0.4800000000000001,0.5326744473053466
2006,emerates,0.6599999999999997,0.5143037634690492
2007,emerged,0.42,0.38455212445158665
2008,emin,0.2599999999999998,0.29723204430440764
2009,emirable,0.5,0.5191272596496825
2010,emma,0.33375,0.3095262860339403
2011,emorass,0.4199999999999999,0.4990817660110211
2012,emperor,0.39000000000000057,0.43355040086983543
2013,emphasis,0.4599999999999991,0.5261738678062426
2014,employ,0.4399999999999995,0.39173281695822076
2015,employed,0.46666666666666706,0.4769636738874726
2016,employment,0.6099999999999997,0.5603600202124757
2017,empty,0.37333333333333335,0.3273428354886793
2018,enable,0.52,0.41307016937661245
2019,enabled,0.3899999999999997,0.4455794244104214
2020,enables,0.4599999999999991,0.47465955115028713
2021,enacted,0.5599999999999996,0.4462877824925658
2022,enamered,0.48,0.4899495074648236
2023,enchanted,0.6000000000000001,0.5038232396268989
2024,encircled,0.5600000000000005,0.5231195427005985
2025,enclosed,0.5199999999999999,0.48955017088295516
2026,enclosure,0.5599999999999996,0.561886264388
2027,encounter,0.5599999999999987,0.5417530375771643
2028,encountered,0.5100000000000002,0.6269838945064161
2029,encountering,0.5999999999999996,0.6691567433300818
2030,encourage,0.4599999999999999,0.5655453837008022
2031,encouraged,0.5466666666666665,0.5980546387346113
2032,encouragement,0.7999999999999998,0.7341725869550573
2033,encouraging,0.6,0.6402274875582767
2034,end,0.2446153846153847,0.2229060785481122
2035,endear,0.3000000000000007,0.39853661608376617
2036,endears,0.3399999999999989,0.4601259978574409
2037,endeavour,0.4900000000000002,0.5787815827972642
2038,endeavoured,0.46,0.6640124397265161
2039,endeavouring,0.53,0.7061852885501816
2040,endeavours,0.54,0.640370964570939
2041,ended,0.3200000000000003,0.30813693547736404
2042,ending,0.4199999999999999,0.3503097843010296
2043,endless,0.4599999999999999,0.4345646009012629
2044,endorse,0.5,0.4422850681325757
2045,endscome,0.7599999999999998,0.4924833034582113
2046,endure,0.43999999999999995,0.3804730289824088
2047,enemy,0.3450000000000001,0.33733949754359904
2048,energy,0.44999999999999996,0.3571298519893775
2049,engage,0.4400000000000013,0.36241476655059024
2050,engaged,0.6733333333333335,0.3949240215843992
2051,engagement,0.5900000000000003,0.5310419698048452
2052,engaging,0.5933333333333334,0.4370968704080648
2053,engendered,0.6800000000000006,0.5130318745040616
2054,engineer,0.4000000000000001,0.4634356938454906
2055,england,0.4288888888888889,0.400640984759725
2056,english,0.4049999999999996,0.3907433424767493
2057,englishmen,0.6599999999999997,0.5231263251622256
2058,enjoy,0.25999999999999973,0.3829439013889692
2059,enjoyable,0.56,0.6056172472512784
2060,enjoyed,0.30000000000000004,0.46817475831822103
2061,enjoying,0.44000000000000067,0.5103476071418866
2062,enjoyment,0.6200000000000001,0.5515711046432241
2063,enjoyments,0.8200000000000003,0.6131604864168987
2064,enlarged,0.5,0.45258445613813336
2065,enliven,0.4800000000000004,0.4387061387630803
2066,enormous,0.58,0.5252749335683695
2067,enough,0.30206896551724133,0.3547813053676573
2068,enquire,0.4199999999999999,0.4187237697586072
2069,enraged,0.7000000000000002,0.41682629922777487
2070,entangled,0.5200000000000005,0.4896068072239465
2071,enter,0.27714285714285714,0.3195546067659091
2072,entered,0.2899999999999999,0.4047854636951609
2073,entering,0.39200000000000024,0.4469583125188265
2074,enterprise,0.6600000000000001,0.5896522931030641
2075,enters,0.3800000000000001,0.38114398853958376
2076,entertained,0.6599999999999984,0.632860681725675
2077,enthusiasm,0.9000000000000004,0.6205907568547462
2078,entire,0.47333333333333377,0.38769853807039895
2079,entirely,0.5875,0.4789864776289958
2080,entrance,0.43666666666666676,0.4949405795505601
2081,entreat,0.4400000000000013,0.4385158021875145
2082,entried,0.6000000000000014,0.42020779310420797
2083,entrust,0.4500000000000002,0.42931999496438905
2084,envage,0.5199999999999996,0.3948406172406485
2085,envoy,0.5399999999999991,0.3615181851245703
2086,envy,0.2999999999999998,0.29664213999660866
2087,equal,0.3399999999999996,0.3351713162300565
2088,equally,0.38000000000000017,0.4264592557886534
2089,equals,0.3599999999999994,0.3967606980037312
2090,erect,0.3800000000000008,0.3302834220888956
2091,ernest,0.3799999999999999,0.38114398853958376
2092,errand,0.33999999999999975,0.38600697497570774
2093,error,0.33999999999999986,0.33487865969999914
2094,errors,0.3200000000000003,0.3964680414736738
2095,escape,0.45600000000000007,0.4456044079353973
2096,escaped,0.46999999999999975,0.47811366296920627
2097,escorted,0.5199999999999996,0.4892581040243409
2098,esk,0.2000000000000001,0.2447269146196097
2099,especially,0.6099999999999998,0.6407944357088424
2100,espouses,0.5800000000000001,0.5638967228819456
2101,essay,0.4199999999999999,0.41085225325829894
2102,established,0.7800000000000002,0.6487416143565348
2103,estate,0.5119999999999995,0.418943131869386
2104,estimation,0.5999999999999996,0.6470468185009179
2105,estralon,0.6799999999999997,0.5117735635352878
2106,eternal,0.4200000000000004,0.4380297385290943
2107,eternally,0.49333333333333335,0.5293176780876911
2108,ethel,0.4599999999999999,0.29071607741437866
2109,euralia,0.620000000000001,0.5236081186692402
2110,europe,0.3200000000000003,0.4193205383483059
2111,europeans,0.7199999999999999,0.6045969862792262
2112,evaporated,0.7799999999999998,0.6395701097391446
2113,eve,0.3200000000000003,0.2528638679393942
2114,evely,0.2999999999999998,0.3441518074979911
2115,even,0.25907692307692326,0.29383395924381306
2116,evening,0.39359999999999984,0.4212376649967305
2117,event,0.39999999999999974,0.3300781798125917
2118,evented,0.3199999999999985,0.41530903674184355
2119,events,0.3399999999999998,0.3916675615862664
2120,eventually,0.52,0.6044946388858432
2121,ever,0.23787234042553188,0.2930558287267786
2122,evered,0.5800000000000001,0.3782866856560304
2123,every,0.2673469387755102,0.34858561137501703
2124,everybody,0.4981818181818181,0.5529773063887071
2125,everybody's,0.6000000000000001,0.6145666881623819
2126,everyone,0.38999999999999924,0.5071533497028402
2127,everything,0.45909090909090905,0.5287989035266274
2128,everywhere,0.5400000000000004,0.5391253218036817
2129,evidence,0.4366666666666666,0.4989076541049601
2130,evidences,0.5599999999999987,0.5604970358786348
2131,evident,0.4000000000000003,0.4307313661508906
2132,evidently,0.4299999999999997,0.5220193057094875
2133,evil,0.35199999999999976,0.3040443542587997
2134,evils,0.6200000000000001,0.36563373603247445
2135,evolutions,0.7599999999999998,0.6372535259130645
2136,exact,0.4500000000000002,0.4377333524140178
2137,exacting,0.6199999999999994,0.5651370581669353
2138,exactly,0.5719999999999998,0.5290212919726147
2139,examination,0.7449999999999997,0.7905468004708329
2140,examine,0.4199999999999999,0.5503171392077999
2141,examined,0.5000000000000006,0.582826394241609
2142,examining,0.5800000000000001,0.6249992430652744
2143,example,0.5,0.524412084085413
2144,exasperated,0.94,0.7559360326013562
2145,excavation,0.6200000000000001,0.745155928837782
2146,exceed,0.45999999999999996,0.45672461581710694
2147,exceeding,0.5600000000000005,0.5841283215700244
2148,exceedingly,0.5199999999999996,0.6754162611286212
2149,excellence,0.4799999999999995,0.6411222744312819
2150,excellencies,0.7799999999999998,0.7708555875094465
2151,excellent,0.5333333333333334,0.5729459864772124
2152,except,0.3799999999999999,0.4551887900327971
2153,excess,0.44000000000000017,0.49467252243520454
2154,exchange,0.5199999999999996,0.5300358740190239
2155,exchanging,0.7199999999999998,0.6047179778764984
2156,excited,0.4766666666666665,0.5083911657949327
2157,excitement,0.5800000000000005,0.6445091140153787
2158,exciting,0.4399999999999999,0.5505640146185984
2159,exclaimed,0.7,0.629313366474954
2160,exclamation,0.635,0.7688898413996879
2161,exclamations,0.86,0.8304792231733626
2162,exclusion,0.5800000000000001,0.6547631511647853
2163,exclusive,0.6600000000000001,0.6523541504619146
2164,excuse,0.5266666666666667,0.49773652841299926
2165,excused,0.5,0.5302457834468083
2166,excuses,0.5800000000000001,0.559325910186674
2167,execubal,0.5800000000000001,0.606098890606191
2168,execute,0.6000000000000005,0.5251129691035461
2169,executed,0.6799999999999997,0.5576222241373551
2170,execution,0.6533333333333333,0.6463814349449737
2171,executions,1.0,0.7079708167186483
2172,exemplification,0.8600000000000003,0.9716740800452714
2173,exercise,0.5799999999999996,0.5941406346488469
2174,exert,0.33000000000000007,0.3962310336166129
2175,exerting,0.3999999999999999,0.5236347393695303
2176,exertion,0.4199999999999999,0.5702211013534833
2177,exertions,0.7400000000000002,0.6318104831271578
2178,exhausted,0.6400000000000003,0.6140734380709227
2179,exhibited,0.5266666666666673,0.5928781685056128
2180,exigencies,0.8799999999999999,0.6813523796143801
2181,existed,0.4900000000000002,0.5182816409412021
2182,existence,0.6733333333333332,0.6311629857346601
2183,exists,0.5,0.494640165785625
2184,expand,0.4199999999999999,0.47072038213222483
2185,expect,0.3666666666666667,0.4551887900327971
2186,expectation,0.7199999999999998,0.748140053191273
2187,expectations,0.9400000000000012,0.8097294349649475
2188,expected,0.5159999999999999,0.5404196469620489
2189,expecting,0.4866666666666665,0.5825924957857145
2190,expedient,0.67,0.5978347629435523
2191,expedition,0.728,0.678133137480561
2192,expeditions,0.7799999999999998,0.7397225192542356
2193,expenditure,0.5800000000000001,0.7026801114824062
2194,expense,0.5799999999999996,0.5225267378101495
2195,experience,0.5800000000000001,0.6736937566511971
2196,experienced,0.7599999999999998,0.7062030116850062
2197,expire,0.6599999999999997,0.47558155492848736
2198,expired,0.5,0.5080908099622963
2199,explain,0.4099999999999997,0.5421132153132642
2200,explained,0.6266666666666664,0.6273440722425161
2201,explanation,0.6520000000000005,0.7669205471672502
2202,explanations,0.7400000000000002,0.8285099289409248
2203,explanatory,1.0599999999999998,0.7535282679939641
2204,explode,0.4800000000000004,0.5003891199087422
2205,exploded,0.6600000000000001,0.5328983749425511
2206,explore,0.473333333333333,0.5080718256623176
2207,explored,0.5300000000000002,0.5405810806961266
2208,explosions,0.5399999999999991,0.7123270942637101
2209,expose,0.6400000000000006,0.4937110897382494
2210,exposed,0.6399999999999988,0.5262203447720584
2211,exposure,0.5800000000000001,0.5985564382771031
2212,express,0.6600000000000001,0.530616387171347
2213,expressed,0.4999999999999999,0.6158472441005987
2214,expressing,0.54,0.6580200929242643
2215,expression,0.6400000000000002,0.7046064549082172
2216,expressive,0.6200000000000001,0.7021974542053466
2217,extended,0.6200000000000001,0.5147492760967081
2218,extending,0.5399999999999991,0.5569221249203737
2219,extends,0.5400000000000009,0.49110780094113105
2220,extension,0.4199999999999999,0.6325886136441923
2221,extent,0.5000000000000004,0.43325338470242597
2222,extenuations,1.12,0.8162031968172672
2223,external,0.4599999999999999,0.555676256684217
2224,extinguished,0.7199999999999998,0.7269041002755032
2225,extra,0.3600000000000012,0.42622640657399685
2226,extraordinary,0.7250000000000001,0.8513564084205101
2227,extravagance,0.8400000000000007,0.8060561730849931
2228,extreme,0.5700000000000001,0.48764392499767023
2229,extremely,0.3999999999999986,0.5789318645562671
2230,extremities,0.69,0.7217653899491032
2231,extremity,0.68,0.5948402576237344
2232,exultation,0.6199999999999992,0.6966802787540893
2233,eye,0.2294736842105262,0.2576781167535656
2234,eyed,0.1600000000000001,0.29018737178737464
2235,eyeness,0.4399999999999995,0.47454857350077667
2236,eyes,0.31255813953488354,0.31926749852724035
2237,face,0.351578947368421,0.3328835521079409
2238,faced,0.3066666666666665,0.3653928071417499
2239,faces,0.51,0.3944729338816156
2240,facial,0.3400000000000001,0.46678101328017324
2241,facing,0.3600000000000001,0.40756565596541555
2242,fact,0.33,0.31640617078127675
2243,faction,0.4800000000000003,0.4903962385181471
2244,facts,0.47333333333333316,0.3779955525549515
2245,faculties,0.5999999999999996,0.599272630416712
2246,faded,0.3599999999999999,0.34620315554815356
2247,fagot,0.4199999999999999,0.34787299242584174
2248,fail,0.17999999999999966,0.3323651317999411
2249,failed,0.22000000000000006,0.4175959887291929
2250,failure,0.56,0.4899320822342378
2251,fain,0.36,0.3375770661940015
2252,faint,0.379999999999999,0.37382128676278015
2253,fair,0.35000000000000014,0.33679893567696706
2254,fairia,0.48999999999999977,0.48765984183428374
2255,fairier,0.48,0.4978564296642841
2256,fairies,0.5,0.5192538506505744
2257,fairly,0.3000000000000001,0.42808687523556394
2258,fairy,0.4399999999999995,0.39232871832520544
2259,faith,0.31333333333333313,0.34941656128827564
2260,faithful,0.40000000000000036,0.49886904436792795
2261,faithfully,0.56,0.5901569839265248
2262,faithless,0.4399999999999995,0.5610750836414263
2263,fakino,0.6200000000000001,0.43616391195801374
2264,fal,0.2599999999999998,0.2642212004954512
2265,fall,0.27,0.2999793574058097
2266,fallacious,0.5399999999999991,0.6936579848436375
2267,fallen,0.3400000000000001,0.39367105060567137
2268,falling,0.32799999999999974,0.42738306315872715
2269,false,0.3733333333333333,0.37853218416456874
2270,falsehood,0.5600000000000005,0.5573588952842153
2271,falter,0.3600000000000003,0.3933789837470571
2272,fame,0.4399999999999995,0.31987593496615013
2273,familiarity,0.7599999999999998,0.7220272227517637
2274,families,0.5345454545454543,0.553511336259163
2275,family,0.42933333333333323,0.4265862039337941
2276,famine,0.4599999999999999,0.42898995757505887
2277,famous,0.4200000000000017,0.45827314772381306
2278,fancied,0.5299999999999999,0.4745068297506586
2279,fancies,0.620000000000001,0.5035869564905243
2280,fanciful,0.6999999999999997,0.5387284559010592
2281,fancy,0.4133333333333333,0.3766618241651553
2282,fangato,0.5999999999999996,0.4715600585830873
2283,fantastic,0.5800000000000001,0.6060707705854655
2284,far,0.27304347826086944,0.26865500437247714
2285,farm,0.31333333333333285,0.3073462938580917
2286,farmed,0.37999999999999984,0.3925771507873435
2287,farmer,0.3342857142857144,0.4002598565409189
2288,farmers,0.3799999999999999,0.46184923831459357
2289,farther,0.385,0.41437815345399737
2290,fascination,0.92,0.7438166177535572
2291,fashion,0.4857142857142857,0.4806078589255522
2292,fashioned,0.4100000000000001,0.5658387158548039
2293,fast,0.41000000000000003,0.32629664592754615
2294,fasten,0.3399999999999998,0.4199883391274078
2295,fastened,0.4599999999999999,0.5052191960566597
2296,faster,0.4,0.41921020861037334
2297,fastings,0.6800000000000002,0.5152897334541382
2298,fat,0.32,0.2647072641538714
2299,fatal,0.3000000000000007,0.38318239591705666
2300,fate,0.3000000000000002,0.3174288660493142
2301,fathems,0.5599999999999996,0.43427490313851785
2302,father,0.3999999999999999,0.37418619266661296
2303,father's,0.41428571428571415,0.43577557444028764
2304,fathers,0.4850000000000001,0.43577557444028764
2305,fathom,0.5,0.38483996459736197
2306,fathoms,0.54,0.44642934637103665
2307,fatigue,0.5400000000000009,0.4685158682492822
2308,fattened,0.3799999999999999,0.47987403485176355
2309,fatty,0.3700000000000001,0.3564812673708885
2310,fault,0.38499999999999956,0.3651188088156993
2311,faulty,0.4800000000000004,0.42064859146393774
2312,faunted,0.3399999999999999,0.4555616001390115
2313,favorite,0.2999999999999989,0.5413563371032171
2314,favour,0.3900000000000003,0.4488999710859752
2315,favourable,0.5960000000000001,0.6715733169482845
2316,favourite,0.54,0.6060097248546865
2317,fe,0.1400000000000005,0.1984676706277088
2318,fear,0.3100000000000001,0.32137660626792
2319,feared,0.2999999999999998,0.4066074631971717
2320,fearful,0.36666666666666653,0.4708290893475723
2321,fearfully,0.5600000000000005,0.5621170289061691
2322,fears,0.42399999999999965,0.38296598804159465
2323,feast,0.4000000000000003,0.37901824782298893
2324,feathered,0.3800000000000001,0.5121386514913076
2325,feathers,0.5,0.4884971763357305
2326,features,0.5,0.5365851982572856
2327,february,0.5000000000000002,0.5332283496586934
2328,fed,0.1999999999999993,0.23097692566151778
2329,federal,0.32999999999999985,0.4423656201075302
2330,feeble,0.3599999999999999,0.3911456435326341
2331,feed,0.32000000000000006,0.28369852755696057
2332,feel,0.26125,0.28694742943351004
2333,feeling,0.39333333333333337,0.4143511351864275
2334,feelings,0.4711111111111109,0.4759405169601022
2335,feels,0.3799999999999999,0.34853681120718477
2336,feet,0.29142857142857165,0.2874334930919302
2337,felicity,0.6200000000000001,0.5139865999914695
2338,felix,0.4399999999999995,0.4200162769976798
2339,fell,0.2630769230769229,0.26998398444842575
2340,fellow,0.37428571428571483,0.36319920959686763
2341,fellows,0.3600000000000012,0.4247885913705423
2342,felony,0.4199999999999999,0.39560174661868613
2343,felt,0.22952380952380946,0.27047004810684594
2344,female,0.4500000000000004,0.40835569377195147
2345,feminine,0.3600000000000003,0.5081086072265837
2346,fences,0.48,0.4054476522286505
2347,fene,0.4000000000000001,0.29215936382757046
2348,fened,0.3600000000000012,0.32466861886137943
2349,fennestral,0.6400000000000006,0.5896301500250123
2350,ferena,0.5599999999999987,0.4150682994677816
2351,ferocious,0.6799999999999997,0.6144973291280558
2352,ferreted,0.3799999999999999,0.45304827159595085
2353,ferrow,0.4800000000000004,0.37206681735091945
2354,fervent,0.4199999999999999,0.41931107901780046
2355,fessel,0.4600000000000008,0.41012619298085945
2356,festival,0.4600000000000008,0.5336358698719044
2357,festive,0.3599999999999994,0.46788234000416185
2358,fetch,0.25333333333333347,0.30297616365380714
2359,fetched,0.453333333333333,0.38820702058305895
2360,fettered,0.3800000000000008,0.4491005313773451
2361,fever,0.3200000000000002,0.342096767144603
2362,few,0.229230769230769,0.22680685064818906
2363,fiacher,0.5199999999999996,0.45778481002972954
2364,fibre,0.379999999999999,0.3582801749232642
2365,fickleness,0.6000000000000014,0.604649922853224
2366,field,0.33999999999999986,0.33487901387636615
2367,fields,0.5,0.39646839565004083
2368,fiend,0.40999999999999964,0.3400909482704265
2369,fierce,0.4399999999999995,0.4112240712424312
2370,fierceness,0.6199999999999992,0.6280945279896422
2371,fifteen,0.4479999999999997,0.4455884541186634
2372,fifteenth,0.4800000000000004,0.4983980405173564
2373,fifth,0.27999999999999936,0.3157405248532733
2374,fifty,0.2999999999999998,0.35470494167159733
2375,fight,0.25999999999999956,0.2849892695794576
2376,fighting,0.3899999999999996,0.412392975332375
2377,figure,0.3650000000000001,0.3897466336150612
2378,figures,0.3399999999999997,0.45133601538873586
2379,fill,0.19000000000000036,0.28540631385747284
2380,filled,0.26800000000000007,0.3706371707867246
2381,film,0.36,0.2883394464327289
2382,films,0.3799999999999999,0.34992882820640364
2383,filmy,0.3199999999999998,0.3438692290809673
2384,filthy,0.3600000000000001,0.35798752599404576
2385,final,0.3,0.37333522310435996
2386,finally,0.43000000000000027,0.46462316266295683
2387,finary,0.4800000000000004,0.43329880962962425
2388,find,0.2826666666666667,0.2873693463749837
2389,finding,0.3960000000000001,0.4147730521279011
2390,finds,0.2199999999999997,0.3489587281486584
2391,fine,0.3773333333333334,0.30758169323661755
2392,fines,0.42999999999999927,0.3691710750102922
2393,finger,0.42666666666666675,0.3660633371680106
2394,fingers,0.39999999999999986,0.4276527189416853
2395,fingish,0.5399999999999991,0.41944845339326237
2396,finish,0.3200000000000002,0.4011587702492536
2397,finished,0.5133333333333333,0.4863896271785055
2398,fire,0.37500000000000006,0.3068035627195831
2399,fired,0.48,0.33931281775339206
2400,firemen,0.4399999999999999,0.4391865454050593
2401,fireplace,0.7066666666666673,0.5771500135817798
2402,fireside,0.9000000000000004,0.5217677327269995
2403,fireworks,0.6600000000000001,0.5355109310651347
2404,firm,0.27333333333333276,0.2927732503097548
2405,firmness,0.5299999999999994,0.5096437070569659
2406,firms,0.3399999999999998,0.3543626320834295
2407,first,0.31692307692307686,0.3519155631665936
2408,firvs,0.3999999999999994,0.36638687643188195
2409,fish,0.32,0.29204474764034494
2410,fishbone,0.5600000000000005,0.5020890981718493
2411,fishermen,0.5800000000000001,0.5173412930086483
2412,fishes,0.379999999999999,0.4063557313094624
2413,fishing,0.4199999999999998,0.41944845339326237
2414,fissily,0.4800000000000004,0.496500634447192
2415,fit,0.2400000000000002,0.25013422060553453
2416,fitted,0.31666666666666715,0.37160929810356497
2417,five,0.3147826086956522,0.3173271357662657
2418,fix,0.27999999999999986,0.33153651819187846
