,Unnamed: 0,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,time
238,238,also,111.12,111.42,0.2999999999999971,0.3599999999999994,1,4,0.1102941176470578,0.2134337660826337,111.27000000000001
239,239,what,111.78,112.0,0.2199999999999988,0.0999999999999943,1,4,0.080882352941176,0.1892971935068705,111.89
240,240,works,112.1,112.36,0.2600000000000051,0.0400000000000062,1,5,0.0764705882352956,0.1398984338644815,112.22999999999999
241,241,from,112.4,112.54,0.1400000000000005,0.039999999999992,1,4,0.0514705882352943,0.1400928341404359,112.47
242,242,a,112.58,112.62,0.0400000000000062,0.039999999999992,1,1,0.0588235294117738,0.1835691852776827,112.6
243,243,design,112.66,112.98,0.3200000000000074,0.039999999999992,1,6,0.0784313725490214,0.1490603790948379,112.82
244,244,perspective,113.02,113.6,0.5799999999999983,0.3200000000000074,1,11,0.0775401069518714,0.0161314247483809,113.31
245,245,what,113.92,114.08,0.1599999999999966,0.0400000000000062,1,4,0.0588235294117634,0.3008258522972314,114.0
246,246,works,114.12,114.38,0.2599999999999909,0.1000000000000085,1,5,0.0764705882352914,0.1453478825625789,114.25
247,247,visually,114.48,114.94,0.4599999999999937,0.9000000000000057,1,8,0.0845588235294106,0.1288509313397932,114.71000000000001
248,248,what,115.84,115.98,0.1400000000000005,0.019999999999996,1,4,0.0514705882352943,0.1948451153088275,115.91
249,249,is,116.0,116.08,0.0799999999999983,0.019999999999996,1,2,0.0588235294117634,0.2985742462619357,116.03999999999999
250,250,a,116.1,116.14,0.0400000000000062,0.0600000000000022,1,1,0.0588235294117738,0.3135366306644045,116.12
251,251,way,116.2,116.38,0.1799999999999926,0.0600000000000022,1,3,0.0882352941176434,0.3161439968338373,116.28999999999999
252,252,that,116.44,116.52,0.0799999999999983,0.0200000000000102,1,4,0.0294117647058817,0.1385006251339222,116.47999999999999
253,253,you,116.54,116.6,0.059999999999988,0.0600000000000022,1,3,0.0294117647058764,0.1945652905310526,116.57
254,254,can,116.66,116.74,0.0799999999999983,0.0600000000000022,1,3,0.0392156862745089,0.1351647921624711,116.69999999999999
255,255,sort,116.8,116.94,0.1400000000000005,0.0,1,4,0.0514705882352943,0.0967553668089773,116.87
256,256,of,116.94,117.02,0.0799999999999983,0.0600000000000022,1,2,0.0588235294117634,0.0854507744317138,116.97999999999999
257,257,tell,117.08,117.3,0.2199999999999988,0.0400000000000062,1,4,0.080882352941176,0.1516110399645537,117.19
258,258,a,117.34,117.38,0.039999999999992,0.0600000000000022,1,1,0.0588235294117529,0.1185731697619164,117.36
259,259,story,117.44,117.8,0.3599999999999994,0.1800000000000068,1,5,0.1058823529411763,0.117202656650631,117.62
260,260,with,117.98,118.12,0.1400000000000005,0.039999999999992,1,4,0.0514705882352943,0.1168529774217271,118.05000000000001
261,261,your,118.16,118.26,0.1000000000000085,0.039999999999992,1,4,0.036764705882356,0.1007985212554168,118.21000000000001
262,262,data,118.3,118.62,0.3200000000000074,0.2999999999999971,1,4,0.1176470588235321,0.0678021229645756,118.46000000000001
263,263,to,118.92,119.02,0.0999999999999943,0.0600000000000022,0,2,0.0735294117647017,0.0504130520037022,118.97
264,264,your,119.08,119.24,0.1599999999999966,0.0400000000000062,0,4,0.0588235294117634,0.0986025578026802,119.16
265,265,viewer,119.28,119.64,0.3599999999999994,0.8400000000000034,0,6,0.0882352941176469,0.0552703441893687,119.46000000000001
266,266,i,120.48,120.58,0.0999999999999943,0.2000000000000028,0,1,0.1470588235294034,0.0653878170344508,120.53
267,267,think,120.78,121.0,0.2199999999999988,0.0400000000000062,1,5,0.0647058823529408,0.3741668423205444,120.89
268,268,that,121.04,121.16,0.1199999999999903,0.0600000000000022,1,4,0.0441176470588199,0.1779585069828646,121.1
269,269,one,121.22,121.38,0.1599999999999966,0.0200000000000102,1,3,0.0784313725490179,0.2359658041778562,121.3
270,270,of,121.4,121.48,0.0799999999999983,0.0600000000000022,1,2,0.0588235294117634,0.1737870840427194,121.44
271,271,the,121.54,121.62,0.0799999999999983,0.0799999999999983,1,3,0.0392156862745089,0.215584085115034,121.58000000000001
272,272,most,121.7,122.14,0.4399999999999977,0.0600000000000022,1,4,0.1617647058823521,0.1769372235546793,121.92
273,273,exciting,122.2,123.12,0.9200000000000016,1.3199999999999932,1,8,0.1691176470588239,0.1425181294665727,122.66
274,274,things,124.44,124.7,0.2600000000000051,0.019999999999996,1,6,0.0637254901960797,0.1737339277172632,124.57
275,275,about,124.72,124.88,0.1599999999999966,0.0400000000000062,1,5,0.0470588235294107,0.172292276838224,124.8
276,276,visualisation,124.92,125.46,0.539999999999992,0.0400000000000062,1,13,0.0610859728506778,0.188166115484803,125.19
277,277,today,125.5,126.0,0.5,0.3400000000000034,1,5,0.1470588235294118,0.0967544636628413,125.75
278,278,is,126.34,126.48,0.1400000000000005,0.0600000000000022,1,2,0.1029411764705886,0.1548832068351036,126.41
279,279,just,126.54,126.72,0.1799999999999926,0.0400000000000062,1,4,0.0661764705882326,0.2029287024983513,126.63
280,280,how,126.76,126.9,0.1400000000000005,0.0999999999999943,1,3,0.0686274509803924,0.2499095338167454,126.83000000000001
281,281,ubiquitous,127.0,127.68,0.6800000000000068,0.059999999999988,1,10,0.100000000000001,0.0849507509677459,127.34
282,282,it,127.74,127.86,0.1200000000000045,0.0400000000000062,1,2,0.0882352941176504,0.106551199210192,127.8
283,283,is,127.9,128.18,0.2800000000000011,1.3400000000000034,1,2,0.2058823529411773,0.0573567204753468,128.04000000000002
284,284,martin,129.52,129.76,0.2399999999999806,0.0200000000000102,1,6,0.0588235294117599,0.3420932083356224,129.64
285,285,and,129.78,129.86,0.0800000000000125,0.0199999999999818,1,3,0.0392156862745159,0.3673737488358038,129.82
286,286,i,129.88,129.94,0.0600000000000022,0.0600000000000022,1,1,0.0882352941176503,0.2352694011542785,129.91
287,287,have,130.0,130.06,0.0600000000000022,0.039999999999992,1,4,0.0220588235294125,0.2033929419121116,130.03
288,288,been,130.1,130.22,0.1200000000000045,0.0800000000000125,1,4,0.0441176470588252,0.1929015448243574,130.16
289,289,working,130.3,130.84,0.539999999999992,0.3199999999999932,1,7,0.1134453781512588,0.1540968118496798,130.57
290,290,with,131.16,131.34,0.1800000000000068,0.0600000000000022,1,4,0.0661764705882378,0.1393192393002469,131.25
291,291,data,131.4,131.58,0.1800000000000068,0.039999999999992,1,4,0.0661764705882378,0.2166734828415663,131.49
292,292,visualisation,131.62,132.18,0.5600000000000023,0.0999999999999943,1,13,0.063348416289593,0.1374707500339735,131.9
293,293,for,132.28,132.44,0.1599999999999966,0.039999999999992,1,3,0.0784313725490179,0.0548783494977606,132.36
294,294,a,132.48,132.54,0.0600000000000022,0.0400000000000204,1,1,0.0882352941176503,0.3234714555834424,132.51
295,295,while,132.58,132.92,0.339999999999975,0.0600000000000022,1,5,0.0999999999999926,0.2181269122451547,132.75
296,296,now,132.98,133.2,0.2199999999999988,0.3600000000000136,1,3,0.1078431372549014,0.1505085813359477,133.08999999999997
297,297,and,133.56,134.2,0.6399999999999864,0.1200000000000045,1,3,0.3137254901960719,0.2715634141780555,133.88
298,298,i,134.32,134.4,0.0800000000000125,0.1599999999999966,1,1,0.1176470588235478,0.1648540656124713,134.36
299,299,feel,134.56,134.82,0.2599999999999909,0.0600000000000022,1,4,0.0955882352941143,0.1825276184878528,134.69
300,300,like,134.88,135.24,0.3600000000000136,0.3799999999999954,1,4,0.1323529411764756,0.2250312362080752,135.06
301,301,people,135.62,135.88,0.2599999999999909,0.0600000000000022,1,6,0.0637254901960762,0.1586254275856208,135.75
302,302,were,135.94,136.1,0.1599999999999966,0.0600000000000022,1,4,0.0588235294117634,0.2882065676511042,136.01999999999998
303,303,not,136.16,136.36,0.200000000000017,0.0999999999999943,1,3,0.0980392156862828,0.2481122278489852,136.26
304,304,nearly,136.46,136.84,0.3799999999999954,0.1399999999999863,1,6,0.0931372549019596,0.2313264675845721,136.65
305,305,as,136.98,137.14,0.1599999999999966,0.0800000000000125,1,2,0.1176470588235269,0.1335870523096765,137.06
306,306,widely,137.22,137.56,0.3400000000000034,0.0600000000000022,1,6,0.0833333333333342,0.1282577238355569,137.39
307,307,exposed,137.62,138.18,0.5600000000000023,0.1999999999999886,1,7,0.1176470588235299,0.0755075494173655,137.9
308,308,to,138.38,138.46,0.0800000000000125,0.039999999999992,1,2,0.0588235294117739,0.0308558915648964,138.42000000000002
309,309,data,138.5,138.68,0.1800000000000068,0.0199999999999818,1,4,0.0661764705882378,0.3007808176399114,138.59
310,310,visualization,138.7,139.4,0.700000000000017,0.1200000000000045,1,13,0.0791855203619929,0.1290042467227492,139.05
311,311,as,139.52,139.82,0.2999999999999829,0.2400000000000091,1,2,0.2205882352941051,0.1261068903640341,139.67000000000002
312,312,as,140.06,140.2,0.1399999999999863,0.0600000000000022,0,2,0.1029411764705782,0.1267464415927261,140.13
313,313,we,140.26,140.34,0.0800000000000125,0.0600000000000022,0,2,0.0588235294117739,0.117417995679307,140.3
314,314,are,140.4,140.54,0.1399999999999863,0.0800000000000125,0,3,0.0686274509803854,0.1402802369636364,140.47
315,315,now,140.62,140.84,0.2199999999999988,0.3799999999999954,0,3,0.1078431372549014,0.0526828115043969,140.73000000000002
316,316,so,141.22,141.3,0.0800000000000125,0.0600000000000022,1,2,0.0588235294117739,0.1650343310724589,141.26
317,317,for,141.36,141.44,0.079999999999984,0.0200000000000102,1,3,0.0392156862745019,0.1075507227462493,141.4
318,318,instance,141.46,141.78,0.3199999999999932,0.039999999999992,1,8,0.0588235294117634,0.1803156044590047,141.62
319,319,the,141.82,141.86,0.0400000000000204,0.0599999999999738,1,3,0.0196078431372649,0.0940479353926718,141.84
320,320,fact,141.92,142.1,0.1800000000000068,0.039999999999992,1,4,0.0661764705882378,0.1148202296188004,142.01
321,321,that,142.14,142.22,0.0800000000000125,0.0200000000000102,1,4,0.0294117647058869,0.1731533890477216,142.18
322,322,you,142.24,142.32,0.079999999999984,0.0999999999999943,1,3,0.0392156862745019,0.2023519154661238,142.28
323,323,have,142.42,142.6,0.1800000000000068,0.1200000000000045,1,4,0.0661764705882378,0.1855932472677714,142.51
324,324,newspapers,142.72,143.48,0.7599999999999909,0.0800000000000125,1,10,0.1117647058823516,0.1592042567067833,143.1
325,325,doing,143.56,143.78,0.2199999999999988,0.0800000000000125,1,5,0.0647058823529408,0.1205433100758898,143.67000000000002
326,326,news,143.86,144.12,0.2599999999999909,0.039999999999992,1,4,0.0955882352941143,0.2078756074081114,143.99
327,327,coverage,144.16,144.7,0.539999999999992,0.2600000000000193,1,8,0.0992647058823515,0.073949873206854,144.43
328,328,with,144.96,145.34,0.3799999999999954,0.5,1,4,0.1397058823529395,0.1525718261256184,145.15
329,329,interactive,145.84,146.38,0.539999999999992,0.039999999999992,1,11,0.0721925133689829,0.1657896794802982,146.11
330,330,visualisations,146.42,147.2,0.7800000000000011,0.2199999999999988,1,14,0.0819327731092438,0.0979735063875745,146.81
331,331,the,147.42,147.48,0.0600000000000022,0.0400000000000204,1,3,0.0294117647058834,0.0831691387873991,147.45
332,332,fact,147.52,147.74,0.2199999999999988,0.039999999999992,1,4,0.080882352941176,0.1797862527765248,147.63
333,333,that,147.78,147.86,0.0800000000000125,0.039999999999992,1,4,0.0294117647058869,0.1773357584535325,147.82
334,334,you,147.9,147.98,0.079999999999984,0.0600000000000022,1,3,0.0392156862745019,0.2294678621573043,147.94
335,335,can,148.04,148.12,0.0800000000000125,0.079999999999984,1,3,0.0392156862745159,0.1493709923752598,148.07999999999998
336,336,access,148.2,148.58,0.3800000000000239,0.0599999999999738,1,6,0.0931372549019666,0.1128322368441271,148.39
337,337,visualisations,148.64,149.22,0.5800000000000125,0.0200000000000102,1,14,0.0609243697479005,0.1400629611113505,148.93
338,338,on,149.24,149.34,0.0999999999999943,0.0200000000000102,1,2,0.0735294117647017,0.178184015883029,149.29000000000002
339,339,your,149.36,149.46,0.0999999999999943,0.0600000000000022,1,4,0.0367647058823508,0.0723931101774355,149.41000000000003
340,340,phone,149.52,149.88,0.3599999999999852,0.0600000000000022,1,5,0.1058823529411721,0.083461317712317,149.7
341,341,and,149.94,150.06,0.1200000000000045,0.0200000000000102,1,3,0.0588235294117669,0.1116852672191783,150.0
342,342,you,150.08,150.14,0.0599999999999738,0.0400000000000204,1,3,0.0294117647058695,0.1927905581992115,150.11
343,343,can,150.18,150.28,0.0999999999999943,0.0600000000000022,1,3,0.0490196078431344,0.0738838431893622,150.23000000000002
344,344,play,150.34,150.56,0.2199999999999988,0.0600000000000022,1,4,0.080882352941176,0.0604945968136381,150.45
345,345,with,150.62,150.72,0.0999999999999943,0.039999999999992,1,4,0.0367647058823508,0.0311053831762013,150.67000000000002
346,346,them,150.76,150.96,0.200000000000017,0.4000000000000057,1,4,0.0735294117647121,0.0681999230879078,150.86
347,347,and,151.36,151.64,0.2799999999999727,0.0600000000000022,1,3,0.137254901960771,0.3007635603012465,151.5
348,348,the,151.7,151.76,0.0600000000000022,0.0600000000000022,1,3,0.0294117647058834,0.2063717854671853,151.73
349,349,fact,151.82,152.14,0.3199999999999932,0.0600000000000022,1,4,0.1176470588235269,0.1346480545920731,151.98
350,350,that,152.2,152.44,0.2400000000000091,0.9399999999999976,1,4,0.0882352941176504,0.1456044130529988,152.32
351,351,because,153.38,153.92,0.539999999999992,0.0400000000000204,1,7,0.1134453781512588,0.1586702621155919,153.64999999999998
352,352,we've,153.96,154.12,0.1599999999999966,0.0199999999999818,1,5,0.0470588235294107,0.2589681334628216,154.04000000000002
353,353,been,154.14,154.26,0.1200000000000045,0.0400000000000204,1,4,0.0441176470588252,0.2194734755868498,154.2
354,354,exposing,154.3,155.22,0.9199999999999876,0.2599999999999909,1,8,0.1691176470588213,0.1820143799374969,154.76
355,355,regular,155.48,156.04,0.5600000000000023,0.1400000000000147,1,7,0.1176470588235299,0.2016503590739697,155.76
356,356,readers,156.18,156.6,0.4199999999999875,0.039999999999992,1,7,0.0882352941176444,0.1765739337817351,156.39
357,357,if,156.64,156.76,0.1200000000000045,0.0200000000000102,1,2,0.0882352941176504,0.0964514163219237,156.7
358,358,you,156.78,156.86,0.0800000000000125,0.039999999999992,1,3,0.0392156862745159,0.0801428215229407,156.82
359,359,will,156.9,157.1,0.1999999999999886,0.0999999999999943,1,4,0.0735294117647017,0.1752181441824555,157.0
360,360,regular,157.2,157.62,0.4200000000000159,0.079999999999984,1,7,0.0882352941176504,0.2005069718846803,157.41
361,361,viewers,157.7,158.16,0.4600000000000079,0.0999999999999943,1,7,0.0966386554621865,0.1675935707149196,157.93
362,362,not,158.26,158.46,0.200000000000017,0.4000000000000057,1,3,0.0980392156862828,0.1780297234006665,158.36
363,363,not,158.86,159.04,0.1799999999999784,0.0400000000000204,1,3,0.0882352941176365,0.2576993532131492,158.95
364,364,necessarily,159.08,159.56,0.4799999999999897,0.079999999999984,1,11,0.064171122994651,0.1437743776546459,159.32
365,365,technical,159.64,160.12,0.4800000000000182,0.6399999999999864,1,9,0.0784313725490226,0.0789892425803816,159.88
366,366,to,160.76,160.94,0.1800000000000068,0.1999999999999886,0,2,0.1323529411764756,0.1296954032756488,160.85
367,367,this,161.14,161.34,0.200000000000017,0.1399999999999863,1,4,0.0735294117647121,0.1781343177581615,161.24
368,368,wealth,161.48,161.98,0.5,0.1800000000000068,1,6,0.1225490196078431,0.1658495524197996,161.73
369,369,of,162.16,162.22,0.0600000000000022,0.0600000000000022,1,2,0.0441176470588251,0.153029833889725,162.19
370,370,visualization,162.28,162.98,0.6999999999999886,0.0400000000000204,1,13,0.0791855203619897,0.1600468645874907,162.63
371,371,and,163.02,163.14,0.1199999999999761,0.0600000000000022,1,3,0.058823529411753,0.1143927320853406,163.07999999999998
372,372,data,163.2,163.54,0.3400000000000034,0.5800000000000125,1,4,0.1250000000000013,0.1560915248697493,163.37
373,373,i,164.12,164.24,0.1200000000000045,0.1200000000000045,1,1,0.1764705882353008,0.1808685692697176,164.18
374,374,also,164.36,164.58,0.2199999999999988,0.079999999999984,1,4,0.080882352941176,0.2118239981059049,164.47000000000003
375,375,feel,164.66,164.9,0.2400000000000091,0.1200000000000045,1,4,0.0882352941176504,0.1523699727441785,164.78
376,376,like,165.02,165.22,0.1999999999999886,0.0999999999999943,1,4,0.0735294117647017,0.1432159235133565,165.12
377,377,the,165.32,165.44,0.1200000000000045,0.4399999999999977,1,3,0.0588235294117669,0.1409757849252475,165.38
378,378,literacy,165.88,166.36,0.4800000000000182,0.0999999999999943,1,8,0.0882352941176504,0.2442574153304783,166.12
379,379,level,166.46,166.82,0.3599999999999852,0.8000000000000114,1,5,0.1058823529411721,0.0747638726866725,166.64
380,380,for,167.62,167.84,0.2199999999999988,0.079999999999984,1,3,0.1078431372549014,0.0601406593165894,167.73000000000002
381,381,dealing,167.92,168.22,0.3000000000000113,0.0200000000000102,1,7,0.063025210084036,0.1969906526841861,168.07
382,382,with,168.24,168.32,0.079999999999984,0.0800000000000125,1,4,0.0294117647058764,0.1313281144838746,168.28
383,383,it,168.4,168.52,0.1200000000000045,0.0999999999999943,1,2,0.0882352941176504,0.1331117737462719,168.46
384,384,has,168.62,168.74,0.1200000000000045,0.039999999999992,1,3,0.0588235294117669,0.1928809397125159,168.68
385,385,gone,168.78,168.96,0.1800000000000068,0.039999999999992,1,4,0.0661764705882378,0.1636118076149488,168.87
386,386,up,169.0,169.16,0.1599999999999966,0.0800000000000125,1,2,0.1176470588235269,0.0626640963740886,169.07999999999998
387,387,a,169.24,169.3,0.0600000000000022,0.039999999999992,1,1,0.0882352941176503,0.0313038478670738,169.27
388,388,little,169.34,169.52,0.1800000000000068,0.039999999999992,1,6,0.0441176470588252,0.1637270089220622,169.43
389,389,bit,169.56,169.78,0.2199999999999988,0.1800000000000068,1,3,0.1078431372549014,0.0579194899902753,169.67000000000002
390,390,which,169.96,170.14,0.1799999999999784,0.0200000000000102,1,5,0.0529411764705819,0.1611105889913658,170.05
391,391,is,170.16,170.26,0.0999999999999943,0.0800000000000125,1,2,0.0735294117647017,0.1399689325255466,170.20999999999998
392,392,really,170.34,170.52,0.1800000000000068,0.039999999999992,1,6,0.0441176470588252,0.1932313046634861,170.43
393,393,important,170.56,171.04,0.4799999999999897,0.0800000000000125,1,9,0.0784313725490179,0.0550976885718225,170.8
394,394,i,171.12,171.18,0.0600000000000022,0.0600000000000022,1,1,0.0882352941176503,0.0865404160634525,171.15
395,395,feel,171.24,171.4,0.1599999999999966,0.039999999999992,1,4,0.0588235294117634,0.0733661397543467,171.32
396,396,like,171.44,171.58,0.1400000000000147,0.539999999999992,1,4,0.0514705882352995,0.139690231662963,171.51
397,397,we,172.12,172.24,0.1200000000000045,0.0999999999999943,1,2,0.0882352941176504,0.4713275332089865,172.18
398,398,want,172.34,172.7,0.3599999999999852,0.1800000000000068,1,4,0.1323529411764652,0.1952557178770721,172.51999999999998
399,399,to,172.88,172.96,0.0800000000000125,0.0600000000000022,1,2,0.0588235294117739,0.0834117464181569,172.92000000000002
400,400,have,173.02,173.4,0.3799999999999954,0.9799999999999898,1,4,0.1397058823529395,0.1105878817255057,173.21
401,401,consumers,174.38,174.98,0.5999999999999943,0.0400000000000204,1,9,0.0980392156862736,0.2512650675246198,174.68
402,402,of,175.02,175.12,0.0999999999999943,0.0600000000000022,1,2,0.0735294117647017,0.1629778648122612,175.07
403,403,data,175.18,175.46,0.2800000000000011,0.2399999999999806,1,4,0.1029411764705886,0.1648598858875693,175.32
404,404,critical,175.7,176.2,0.5,0.0400000000000204,1,8,0.0919117647058823,0.2525300083160943,175.95
405,405,consumers,176.24,176.88,0.6399999999999864,0.0800000000000125,1,9,0.1045751633986906,0.100571692340275,176.56
406,406,consumers,176.96,177.38,0.4199999999999875,0.039999999999992,1,9,0.0686274509803901,0.1375321305213583,177.17000000000002
407,407,of,177.42,177.5,0.0800000000000125,0.0600000000000022,1,2,0.0588235294117739,0.0677812471179551,177.45999999999998
408,408,data,177.56,177.84,0.2800000000000011,0.3199999999999932,1,4,0.1029411764705886,0.0512649245264816,177.7
409,409,and,178.16,178.28,0.1200000000000045,0.0200000000000102,1,3,0.0588235294117669,0.1353216134540141,178.22
410,410,i,178.3,178.36,0.0600000000000022,0.079999999999984,1,1,0.0882352941176503,0.2448691588568951,178.33
411,411,think,178.44,178.66,0.2199999999999988,0.0800000000000125,1,5,0.0647058823529408,0.131140936306872,178.55
412,412,that,178.74,178.86,0.1200000000000045,0.039999999999992,1,4,0.0441176470588252,0.1413537599455884,178.8
413,413,the,178.9,178.98,0.079999999999984,0.0800000000000125,1,3,0.0392156862745019,0.0985243666715945,178.94
414,414,more,179.06,179.32,0.2599999999999909,0.0800000000000125,1,4,0.0955882352941143,0.2361935962558963,179.19
415,415,they're,179.4,179.54,0.1399999999999863,0.0400000000000204,1,7,0.0294117647058794,0.1878703685751506,179.47
416,416,exposed,179.58,180.06,0.4799999999999897,0.0999999999999943,1,7,0.1008403361344516,0.1138862385336138,179.82
417,417,to,180.16,180.3,0.1400000000000147,0.079999999999984,1,2,0.102941176470599,0.0852002140974814,180.23000000000002
418,418,these,180.38,180.54,0.1599999999999966,0.0600000000000022,1,5,0.0470588235294107,0.1595991474517901,180.45999999999998
419,419,very,180.6,180.76,0.1599999999999966,0.0400000000000204,1,4,0.0588235294117634,0.2603618322030327,180.68
420,420,sophisticated,180.8,181.56,0.7599999999999909,0.039999999999992,1,13,0.085972850678732,0.1021577968579394,181.18
421,421,ways,181.6,182.06,0.4600000000000079,0.1200000000000045,1,4,0.1691176470588265,0.1526857366662863,181.82999999999998
422,422,of,182.18,182.32,0.1399999999999863,0.0600000000000022,1,2,0.1029411764705782,0.1351643155020104,182.25
423,423,dealing,182.38,182.68,0.3000000000000113,0.0199999999999818,1,7,0.063025210084036,0.1572978549990767,182.53
424,424,with,182.7,182.82,0.1200000000000045,0.0600000000000022,1,4,0.0441176470588252,0.1145276604455521,182.76
425,425,data,182.88,183.18,0.3000000000000113,0.4199999999999875,1,4,0.110294117647063,0.1036050545627166,183.03
426,426,the,183.6,183.68,0.0800000000000125,0.0600000000000022,0,3,0.0392156862745159,0.1696973498343205,183.64
427,427,better,183.74,184.04,0.2999999999999829,0.0400000000000204,0,6,0.0735294117647017,0.1851593145393445,183.89
428,428,it,184.08,184.18,0.0999999999999943,0.0199999999999818,0,2,0.0735294117647017,0.0592402819165645,184.13
429,429,is,184.2,184.44,0.2400000000000091,0.3400000000000034,0,2,0.1764705882353008,0.0683588634278845,184.32
430,430,like,184.78,184.94,0.1599999999999966,0.4799999999999897,1,4,0.0588235294117634,0.083754101522147,184.86
431,431,you,185.42,185.5,0.0800000000000125,0.0200000000000102,1,3,0.0392156862745159,0.1004586422770826,185.45999999999998
432,432,know,185.52,185.62,0.0999999999999943,0.0600000000000022,1,4,0.0367647058823508,0.1107545132438917,185.57
433,433,places,185.68,186.0,0.3199999999999932,0.039999999999992,1,6,0.0784313725490179,0.1263271528632076,185.84
434,434,like,186.04,186.16,0.1200000000000045,0.039999999999992,1,4,0.0441176470588252,0.1647187274915129,186.1
435,435,the,186.2,186.26,0.0600000000000022,0.0600000000000022,1,3,0.0294117647058834,0.0782499024842594,186.23
436,436,new,186.32,186.42,0.0999999999999943,0.0200000000000102,1,3,0.0490196078431344,0.2435640591707397,186.37
437,437,york,186.44,186.54,0.0999999999999943,0.0400000000000204,1,4,0.0367647058823508,0.0936730394316571,186.49
438,438,times,186.58,186.92,0.339999999999975,0.0400000000000204,1,5,0.0999999999999926,0.1424035807524792,186.75
439,439,will,186.96,187.08,0.1200000000000045,0.0599999999999738,1,4,0.0441176470588252,0.1596704750903661,187.02
440,440,have,187.14,187.4,0.2600000000000193,0.039999999999992,1,4,0.0955882352941247,0.1448166705315135,187.26999999999998
441,441,these,187.44,187.6,0.1599999999999966,0.039999999999992,1,5,0.0470588235294107,0.1163943108934982,187.51999999999998
442,442,visualisations,187.64,188.22,0.5800000000000125,0.039999999999992,1,14,0.0609243697479005,0.1233853918987763,187.93
443,443,that,188.26,188.4,0.1400000000000147,0.6200000000000045,1,4,0.0514705882352995,0.1079807708312966,188.32999999999998
444,444,a,189.02,189.1,0.079999999999984,0.0600000000000022,1,1,0.1176470588235059,0.1310359843399979,189.06
445,445,few,189.16,189.34,0.1800000000000068,0.039999999999992,1,3,0.0882352941176504,0.3041958027289617,189.25
446,446,years,189.38,189.58,0.200000000000017,0.0,1,5,0.0588235294117697,0.4040920230148562,189.48000000000002
447,447,ago,189.58,189.8,0.2199999999999988,1.119999999999976,1,3,0.1078431372549014,0.2725585869995596,189.69
448,448,only,190.92,191.22,0.3000000000000113,0.0600000000000022,1,4,0.110294117647063,0.6502711050272698,191.07
449,449,existed,191.28,191.78,0.5,0.039999999999992,1,7,0.1050420168067227,0.2398085808524832,191.53
450,450,in,191.82,191.9,0.0800000000000125,0.0600000000000022,1,2,0.0588235294117739,0.197741404617108,191.86
451,451,academic,191.96,192.4,0.4399999999999977,0.0600000000000022,1,8,0.080882352941176,0.1446050092522247,192.18
452,452,papers,192.46,192.88,0.4199999999999875,0.3600000000000136,1,6,0.1029411764705852,0.0619290650376564,192.67000000000002
453,453,and,193.24,193.54,0.2999999999999829,0.0999999999999943,1,3,0.1470588235294034,0.1320796566696654,193.39
454,454,were,193.64,193.8,0.160000000000025,0.079999999999984,1,4,0.0588235294117739,0.1932571147124333,193.72
455,455,for,193.88,194.08,0.200000000000017,0.0999999999999943,1,3,0.0980392156862828,0.1112493520292332,193.98000000000002
456,456,scientists,194.18,194.88,0.6999999999999886,0.4399999999999977,1,10,0.1029411764705866,0.1109452777777092,194.53
457,457,but,195.32,195.44,0.1200000000000045,0.039999999999992,1,3,0.0588235294117669,0.2264179251126527,195.38
458,458,now,195.48,195.62,0.1400000000000147,0.0600000000000022,1,3,0.0686274509803994,0.2854108537000139,195.55
459,459,they're,195.68,195.82,0.1399999999999863,0.0600000000000022,1,7,0.0294117647058794,0.16344744059319,195.75
460,460,showing,195.88,196.16,0.2800000000000011,0.039999999999992,1,7,0.0588235294117649,0.1692993759807942,196.01999999999998
461,461,it,196.2,196.34,0.1400000000000147,0.079999999999984,1,2,0.102941176470599,0.1339133075794244,196.26999999999998
462,462,to,196.42,196.52,0.1000000000000227,0.0600000000000022,1,2,0.0735294117647226,0.0458925246146939,196.47
463,463,their,196.58,196.68,0.0999999999999943,0.039999999999992,1,5,0.0294117647058806,0.2190381925991999,196.63
464,464,readers,196.72,197.08,0.3600000000000136,0.1399999999999863,1,7,0.0756302521008432,0.193415814074066,196.9
465,465,what,197.22,197.36,0.1400000000000147,0.039999999999992,1,4,0.0514705882352995,0.0171753474905978,197.29000000000002
466,466,that's,197.4,197.58,0.1800000000000068,0.079999999999984,1,6,0.0441176470588252,0.0593540002800226,197.49
467,467,wonderful,197.66,198.32,0.6599999999999966,0.1800000000000068,1,9,0.1078431372549014,0.2004770950806895,197.99
468,468,you,198.5,198.58,0.0800000000000125,0.039999999999992,1,3,0.0392156862745159,0.1115775001427577,198.54000000000002
469,469,know,198.62,198.82,0.1999999999999886,0.1400000000000147,1,4,0.0735294117647017,0.1516679764864063,198.72
470,470,can,198.96,199.14,0.1799999999999784,0.0800000000000125,1,3,0.0882352941176365,0.1219724278432544,199.05
471,471,we,199.22,199.34,0.1200000000000045,0.2800000000000011,1,2,0.0882352941176504,0.3716004309395238,199.28
472,472,start,199.62,199.84,0.2199999999999988,0.0600000000000022,1,5,0.0647058823529408,0.1522911044435469,199.73000000000002
473,473,democratising,199.9,200.88,0.9799999999999898,0.4600000000000079,1,13,0.1108597285067862,0.1161723707944041,200.39
474,474,this,201.34,201.5,0.1599999999999966,0.0800000000000125,1,4,0.0588235294117634,0.211393286345288,201.42000000000002
