,Unnamed: 0.1,Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,amplitude,time,post_space
357,357,byden,137.82,138.2,0.3799999999999954,0.0800000000000125,3,5,0.07599999999999908,0.4280028890266765,138.01,0.0800000000000125
358,358,is,138.28,138.46,0.1800000000000068,0.079999999999984,3,2,0.0900000000000034,0.5201962960678582,138.37,0.07999999999998408
359,359,grim,138.54,138.94,0.4000000000000057,0.4600000000000079,3,4,0.10000000000000142,0.4870641860525455,138.74,0.46000000000000796
360,360,his,139.4,139.56,0.1599999999999966,0.0999999999999943,3,3,0.0533333333333322,0.4606485124884784,139.48000000000002,0.09999999999999432
361,361,overall,139.66,140.16,0.5,0.039999999999992,3,7,0.07142857142857142,0.6339646245994309,139.91,0.03999999999999204
362,362,approval,140.2,140.54,0.3400000000000034,0.0200000000000102,3,8,0.042500000000000426,0.4195721136071942,140.37,0.020000000000010232
363,363,rating,140.56,140.82,0.2599999999999909,0.0200000000000102,3,6,0.043333333333331815,0.4824020234862879,140.69,0.020000000000010232
364,364,just,140.84,141.0,0.1599999999999966,0.0800000000000125,3,4,0.03999999999999915,0.424777414015847,140.92000000000002,0.0800000000000125
365,365,forty,141.08,141.4,0.3199999999999932,0.079999999999984,3,5,0.06399999999999864,0.4770883506588138,141.24,0.07999999999998408
366,366,three,141.48,141.66,0.1800000000000068,0.0800000000000125,3,5,0.03600000000000136,0.4249787352127103,141.57,0.0800000000000125
367,367,percent,141.74,142.26,0.5199999999999818,0.3799999999999954,3,7,0.0742857142857117,0.3362870879370112,142.0,0.37999999999999545
368,368,more,142.64,142.8,0.160000000000025,0.0199999999999818,3,4,0.04000000000000625,0.6041972763269033,142.72,0.01999999999998181
369,369,than,142.82,142.92,0.0999999999999943,0.0800000000000125,3,4,0.024999999999998575,0.2923080932625844,142.87,0.0800000000000125
370,370,half,143.0,143.3,0.3000000000000113,0.039999999999992,3,4,0.07500000000000283,0.3112307615847572,143.15,0.03999999999999204
371,371,of,143.34,143.38,0.039999999999992,0.039999999999992,3,2,0.019999999999996,0.4491872652204303,143.36,0.03999999999999204
372,372,americans,143.42,143.96,0.5400000000000205,0.079999999999984,3,9,0.060000000000002274,0.4327133226444443,143.69,0.07999999999998408
373,373,disapproved,144.04,144.78,0.7400000000000091,0.3599999999999852,3,11,0.0672727272727281,0.2971607075498951,144.41,0.3599999999999852
374,374,fifty,145.14,145.58,0.4400000000000261,0.079999999999984,3,5,0.08800000000000521,0.3370934927311227,145.36,0.07999999999998408
375,375,three,145.66,145.82,0.1599999999999966,0.0600000000000022,3,5,0.03199999999999932,0.477421020027852,145.74,0.060000000000002274
376,376,percent,145.88,146.2,0.3199999999999932,0.0200000000000102,3,7,0.04571428571428474,0.4111448451435455,146.04,0.020000000000010232
377,377,are,146.22,146.26,0.039999999999992,0.0400000000000204,3,3,0.013333333333330666,0.656062307275463,146.24,0.040000000000020464
378,378,unhappy,146.3,146.68,0.3799999999999954,0.039999999999992,3,7,0.054285714285713625,0.3614918625859843,146.49,0.03999999999999204
379,379,with,146.72,146.82,0.0999999999999943,0.0200000000000102,3,4,0.024999999999998575,0.3722965242755454,146.76999999999998,0.020000000000010232
380,380,his,146.84,146.94,0.0999999999999943,0.039999999999992,3,3,0.03333333333333143,0.4811410113607535,146.89,0.03999999999999204
381,381,handling,146.98,147.32,0.3400000000000034,0.0,3,8,0.042500000000000426,0.4260953302908143,147.14999999999998,0.0
382,382,of,147.32,147.36,0.0400000000000204,0.0199999999999818,3,2,0.0200000000000102,0.6217403606213022,147.34,0.01999999999998181
383,383,the,147.38,147.42,0.039999999999992,0.0400000000000204,3,3,0.013333333333330666,0.7398024051139855,147.39999999999998,0.040000000000020464
384,384,pandamake,147.46,148.12,0.6599999999999966,0.2400000000000091,3,9,0.07333333333333296,0.3046526791576131,147.79000000000002,0.2400000000000091
385,385,and,148.36,148.54,0.1799999999999784,0.0600000000000022,3,3,0.0599999999999928,0.3134277276892945,148.45,0.060000000000002274
386,386,on,148.6,148.72,0.1200000000000045,0.039999999999992,3,2,0.06000000000000225,0.5712329786135898,148.66,0.03999999999999204
387,387,the,148.76,148.82,0.0600000000000022,0.0800000000000125,3,3,0.020000000000000732,0.5399198568035453,148.79,0.0800000000000125
388,388,economy,148.9,149.44,0.539999999999992,0.3000000000000113,3,7,0.077142857142856,0.3467012588352172,149.17000000000002,0.30000000000001137
389,389,six,149.74,150.08,0.3400000000000034,0.079999999999984,3,3,0.11333333333333447,0.4246871639652401,149.91000000000003,0.07999999999998408
390,390,in,150.16,150.28,0.1200000000000045,0.0600000000000022,3,2,0.06000000000000225,0.5382771722551055,150.22,0.060000000000002274
391,391,ten,150.34,150.64,0.2999999999999829,0.160000000000025,3,3,0.0999999999999943,0.5062027283537507,150.49,0.160000000000025
392,392,disapproved,150.8,151.52,0.7199999999999989,0.0199999999999818,3,11,0.06545454545454535,0.4013317302824118,151.16000000000003,0.01999999999998181
393,393,of,151.54,151.6,0.0600000000000022,0.039999999999992,3,2,0.0300000000000011,0.4932529776277891,151.57,0.03999999999999204
394,394,his,151.64,151.8,0.160000000000025,0.039999999999992,3,3,0.05333333333334167,0.5435732211316507,151.72,0.03999999999999204
395,395,performance,151.84,152.56,0.7199999999999989,0.4399999999999977,3,11,0.06545454545454535,0.3385742389255276,152.2,0.4399999999999977
396,396,it,153.0,153.16,0.1599999999999966,0.0600000000000022,3,2,0.0799999999999983,0.4452479887577822,153.07999999999998,0.060000000000002274
397,397,follows,153.22,153.6,0.3799999999999954,0.0200000000000102,3,7,0.054285714285713625,0.5014989587328852,153.41,0.020000000000010232
398,398,the,153.62,153.68,0.0600000000000022,0.039999999999992,3,3,0.020000000000000732,0.4799509507205739,153.65,0.03999999999999204
399,399,president,153.72,154.12,0.4000000000000057,0.039999999999992,3,9,0.04444444444444508,0.4098127980940331,153.92000000000002,0.03999999999999204
400,400,touting,154.16,154.54,0.3799999999999954,0.0400000000000204,3,7,0.054285714285713625,0.5015257850708587,154.35,0.040000000000020464
401,401,his,154.58,154.72,0.1399999999999863,0.039999999999992,3,3,0.0466666666666621,0.6803201280110011,154.65,0.03999999999999204
402,402,achievements,154.76,155.52,0.7600000000000193,0.0600000000000022,3,12,0.06333333333333495,0.3750634868854415,155.14,0.060000000000002274
403,403,on,155.58,155.7,0.1199999999999761,0.0800000000000125,3,2,0.05999999999998805,0.4378264533320837,155.64,0.0800000000000125
404,404,wednesday,155.78,156.36,0.5800000000000125,0.4799999999999897,3,9,0.06444444444444583,0.3065255145413942,156.07,0.47999999999998977
405,405,you,156.84,156.94,0.0999999999999943,0.0800000000000125,3,3,0.03333333333333143,1.0,156.89,0.0800000000000125
406,406,think,157.02,157.24,0.2199999999999988,0.0199999999999818,3,5,0.04399999999999976,0.3774839541980457,157.13,0.01999999999998181
407,407,of,157.26,157.32,0.0600000000000022,0.0600000000000022,3,2,0.0300000000000011,0.5769313533602406,157.29,0.060000000000002274
408,408,any,157.38,157.52,0.1400000000000147,0.039999999999992,3,3,0.04666666666667157,0.6864309608619072,157.45,0.03999999999999204
409,409,of,157.56,157.58,0.0200000000000102,0.039999999999992,3,2,0.0100000000000051,0.6991269528618708,157.57,0.03999999999999204
410,410,the,157.62,157.68,0.0600000000000022,0.0600000000000022,3,3,0.020000000000000732,0.7035827776128122,157.65,0.060000000000002274
411,411,prisons,157.74,158.14,0.3999999999999772,0.0800000000000125,3,7,0.05714285714285389,0.4658464268685663,157.94,0.0800000000000125
412,412,done,158.22,158.38,0.1599999999999966,0.0200000000000102,3,4,0.03999999999999915,0.5181658822578294,158.3,0.020000000000010232
413,413,as,158.4,158.46,0.0600000000000022,0.039999999999992,3,2,0.0300000000000011,0.5857213117038816,158.43,0.03999999999999204
414,414,much,158.5,158.7,0.1999999999999886,0.0200000000000102,3,4,0.04999999999999715,0.4499435764993425,158.6,0.020000000000010232
415,415,and,158.72,158.8,0.0800000000000125,0.039999999999992,3,3,0.026666666666670835,0.5385148936683696,158.76,0.03999999999999204
416,416,when,158.84,158.98,0.1399999999999863,0.0400000000000204,3,4,0.034999999999996576,0.6854212644244354,158.91,0.040000000000020464
417,417,you,159.02,159.1,0.079999999999984,0.6200000000000045,3,3,0.026666666666661332,0.7248418431293158,159.06,0.6200000000000045
418,418,but,159.72,159.82,0.0999999999999943,0.0600000000000022,3,3,0.03333333333333143,0.6716088275262888,159.76999999999998,0.060000000000002274
419,419,after,159.88,160.16,0.2800000000000011,0.0200000000000102,3,5,0.056000000000000216,0.4115029611856043,160.01999999999998,0.020000000000010232
420,420,that,160.18,160.34,0.1599999999999966,0.0600000000000022,3,4,0.03999999999999915,0.5800270456773096,160.26,0.060000000000002274
421,421,news,160.4,160.64,0.2399999999999806,0.0200000000000102,3,4,0.05999999999999515,0.5221495146363493,160.51999999999998,0.020000000000010232
422,422,conference,160.66,161.08,0.4200000000000159,0.0199999999999818,3,10,0.04200000000000159,0.3735347354628517,160.87,0.01999999999998181
423,423,the,161.1,161.16,0.0600000000000022,0.0600000000000022,3,3,0.020000000000000732,0.4497560581671465,161.13,0.060000000000002274
424,424,white,161.22,161.5,0.2800000000000011,0.0200000000000102,3,5,0.056000000000000216,0.5115767630852295,161.36,0.020000000000010232
425,425,house,161.52,161.78,0.2599999999999909,0.0600000000000022,3,5,0.05199999999999818,0.4766281044778142,161.65,0.060000000000002274
426,426,on,161.84,161.98,0.1399999999999863,0.1000000000000227,3,2,0.06999999999999315,0.586248563534069,161.91,0.10000000000002274
427,427,defense,162.08,162.68,0.5999999999999943,0.0600000000000022,3,7,0.0857142857142849,0.3387774470901307,162.38,0.060000000000002274
428,428,today,162.74,163.14,0.3999999999999772,0.0600000000000022,3,5,0.07999999999999544,0.4420716413525196,162.94,0.060000000000002274
429,429,president,163.2,163.56,0.3600000000000136,0.039999999999992,3,9,0.04000000000000151,0.4148711620792704,163.38,0.03999999999999204
430,430,bye,163.6,163.8,0.200000000000017,0.0199999999999818,3,3,0.06666666666667233,0.4818828599449886,163.7,0.01999999999998181
431,431,and,163.82,163.88,0.0600000000000022,0.039999999999992,3,3,0.020000000000000732,0.2345789180601278,163.85,0.03999999999999204
432,432,try,163.92,164.04,0.1200000000000045,0.0400000000000204,3,3,0.0400000000000015,0.4797767409892373,163.98,0.040000000000020464
433,433,to,164.08,164.14,0.0599999999999738,0.0400000000000204,3,2,0.0299999999999869,0.4212496486953028,164.11,0.040000000000020464
434,434,clarify,164.18,164.72,0.539999999999992,0.0600000000000022,3,7,0.077142857142856,0.4656278023804284,164.45,0.060000000000002274
435,435,his,164.78,164.92,0.1399999999999863,0.0400000000000204,3,3,0.0466666666666621,0.3770183248685944,164.85,0.040000000000020464
436,436,comments,164.96,165.42,0.4599999999999795,0.2800000000000011,3,8,0.057499999999997435,0.289972328056888,165.19,0.28000000000000114
437,437,on,165.7,165.84,0.1400000000000147,0.079999999999984,3,2,0.07000000000000735,0.3466814140795581,165.76999999999998,0.07999999999998408
438,438,what,165.92,166.12,0.200000000000017,0.0600000000000022,3,4,0.05000000000000425,0.5223142870941896,166.01999999999998,0.060000000000002274
439,439,punishment,166.18,166.62,0.4399999999999977,0.0600000000000022,3,10,0.043999999999999775,0.3018402959556592,166.4,0.060000000000002274
440,440,russia,166.68,167.06,0.3799999999999954,0.039999999999992,3,6,0.06333333333333256,0.5048685359276395,166.87,0.03999999999999204
441,441,would,167.1,167.22,0.1200000000000045,0.039999999999992,3,5,0.024000000000000903,0.4832286502066398,167.16,0.03999999999999204
442,442,face,167.26,167.6,0.3400000000000034,0.2600000000000193,3,4,0.08500000000000085,0.4057862266367091,167.43,0.2600000000000193
443,443,if,167.86,168.04,0.1799999999999784,0.0200000000000102,3,2,0.0899999999999892,0.347541864412364,167.95,0.020000000000010232
444,444,it,168.06,168.16,0.0999999999999943,0.039999999999992,3,2,0.04999999999999715,0.415576707838988,168.11,0.03999999999999204
445,445,invaded,168.2,168.66,0.4600000000000079,0.039999999999992,3,7,0.06571428571428685,0.4089081746441737,168.43,0.03999999999999204
446,446,ukraine,168.7,169.28,0.5800000000000125,0.6200000000000045,3,7,0.08285714285714464,0.3593211054149767,168.99,0.6200000000000045
447,447,any,169.9,170.28,0.3799999999999954,0.539999999999992,2,3,0.12666666666666512,0.5092445044601251,170.09,0.539999999999992
448,448,any,170.82,171.14,0.3199999999999932,0.160000000000025,2,3,0.1066666666666644,0.5293847972156362,170.98,0.160000000000025
449,449,assemble,171.3,171.9,0.5999999999999943,0.1599999999999966,2,8,0.07499999999999929,0.4157930639078429,171.60000000000002,0.1599999999999966
450,450,rushing,172.06,172.38,0.3199999999999932,0.0600000000000022,2,7,0.04571428571428474,0.4338358269989409,172.22,0.060000000000002274
451,451,units,172.44,172.8,0.3600000000000136,0.0600000000000022,2,5,0.07200000000000271,0.4741885408106225,172.62,0.060000000000002274
452,452,move,172.86,173.04,0.1799999999999784,0.0200000000000102,2,4,0.0449999999999946,0.6344272360453282,172.95,0.020000000000010232
453,453,across,173.06,173.42,0.3599999999999852,0.0600000000000022,2,6,0.059999999999997534,0.4512720115273813,173.24,0.060000000000002274
454,454,ukrainian,173.48,173.92,0.4399999999999977,0.0400000000000204,2,9,0.048888888888888635,0.459556200540091,173.7,0.040000000000020464
455,455,border,173.96,174.28,0.3199999999999932,0.4799999999999897,2,6,0.0533333333333322,0.5188073630279822,174.12,0.47999999999998977
456,456,that,174.76,175.06,0.3000000000000113,0.1399999999999863,2,4,0.07500000000000283,0.6316812426768,174.91,0.13999999999998636
457,457,is,175.2,175.48,0.2800000000000011,0.0600000000000022,2,2,0.14000000000000054,0.5171012620155724,175.33999999999997,0.060000000000002274
458,458,an,175.54,175.7,0.1599999999999966,0.0800000000000125,2,2,0.0799999999999983,0.5355512464841409,175.62,0.0800000000000125
459,459,invasion,175.78,176.32,0.539999999999992,0.3600000000000136,2,8,0.067499999999999,0.4913063898233559,176.05,0.36000000000001364
460,460,could,176.68,176.92,0.2399999999999806,0.1200000000000045,2,5,0.047999999999996115,0.473719611066293,176.8,0.12000000000000455
461,461,makes,177.04,177.3,0.2600000000000193,0.0199999999999818,2,5,0.05200000000000386,0.541956568309877,177.17000000000002,0.01999999999998181
462,462,this,177.32,177.48,0.1599999999999966,0.0600000000000022,2,4,0.03999999999999915,0.4613831516385488,177.39999999999998,0.060000000000002274
463,463,choice,177.54,177.94,0.4000000000000057,0.4000000000000057,2,6,0.06666666666666761,0.4442292124402431,177.74,0.4000000000000057
464,464,russia,178.34,178.68,0.3400000000000034,0.039999999999992,2,6,0.05666666666666723,0.4949985724555542,178.51,0.03999999999999204
465,465,will,178.72,178.84,0.1200000000000045,0.0600000000000022,2,4,0.030000000000001126,0.5081657688936773,178.78,0.060000000000002274
466,466,pay,178.9,179.2,0.2999999999999829,0.2199999999999988,2,3,0.0999999999999943,0.5787140046538323,179.05,0.21999999999999886
467,467,a,179.42,179.5,0.0800000000000125,0.0600000000000022,2,1,0.0800000000000125,0.3878391439814432,179.45999999999998,0.060000000000002274
468,468,heavy,179.56,179.86,0.3000000000000113,0.0599999999999738,2,5,0.06000000000000226,0.5121157791592688,179.71,0.05999999999997385
469,469,price,179.92,180.36,0.4400000000000261,0.2799999999999727,2,5,0.08800000000000521,0.4141073418861522,180.14,0.2799999999999727
470,470,but,180.64,180.76,0.1200000000000045,0.0400000000000204,3,3,0.0400000000000015,0.6008707652463026,180.7,0.040000000000020464
471,471,on,180.8,180.88,0.079999999999984,0.0800000000000125,3,2,0.039999999999992,0.6044809971440708,180.84,0.0800000000000125
472,472,wednesday,180.96,181.36,0.4000000000000057,0.039999999999992,3,9,0.04444444444444508,0.5248032291954065,181.16000000000003,0.03999999999999204
473,473,the,181.4,181.46,0.0600000000000022,0.0600000000000022,3,3,0.020000000000000732,0.4006486357866027,181.43,0.060000000000002274
474,474,president,181.52,181.88,0.3599999999999852,0.039999999999992,3,9,0.039999999999998356,0.4234685766695348,181.7,0.03999999999999204
475,475,triggered,181.92,182.2,0.2800000000000011,0.0200000000000102,3,9,0.03111111111111123,0.4323847757636826,182.06,0.020000000000010232
476,476,a,182.22,182.28,0.0600000000000022,0.0200000000000102,3,1,0.0600000000000022,0.6218394812105784,182.25,0.020000000000010232
477,477,law,182.3,182.52,0.2199999999999988,0.039999999999992,3,3,0.07333333333333293,0.6660323630696173,182.41000000000003,0.03999999999999204
478,478,bells,182.56,182.84,0.2800000000000011,0.0200000000000102,3,5,0.056000000000000216,0.5746862652304854,182.7,0.020000000000010232
479,479,in,182.86,182.94,0.079999999999984,0.0600000000000022,3,2,0.039999999999992,0.4149164858269829,182.9,0.060000000000002274
480,480,europe,183.0,183.3,0.3000000000000113,0.039999999999992,3,6,0.05000000000000188,0.4920179219375032,183.15,0.03999999999999204
481,481,suggested,183.34,183.78,0.4399999999999977,0.0200000000000102,3,9,0.048888888888888635,0.4761464054146395,183.56,0.020000000000010232
482,482,the,183.8,183.86,0.0600000000000022,0.079999999999984,3,3,0.020000000000000732,0.5057855599606229,183.83,0.07999999999998408
483,483,u,183.94,184.04,0.0999999999999943,0.1200000000000045,3,1,0.0999999999999943,0.4039746465164029,183.99,0.12000000000000455
484,484,s,184.16,184.26,0.0999999999999943,0.0800000000000125,3,1,0.0999999999999943,0.556954895121067,184.20999999999998,0.0800000000000125
485,485,and,184.34,184.42,0.079999999999984,0.0600000000000022,3,3,0.026666666666661332,0.4940096760394376,184.38,0.060000000000002274
486,486,nato,184.48,184.8,0.3200000000000216,0.079999999999984,3,4,0.0800000000000054,0.5384390740871842,184.64,0.07999999999998408
487,487,response,184.88,185.32,0.4399999999999977,0.0400000000000204,3,8,0.054999999999999716,0.3519897295902938,185.1,0.040000000000020464
488,488,would,185.36,185.46,0.0999999999999943,0.0199999999999818,3,5,0.01999999999999886,0.5896760844325688,185.41000000000003,0.01999999999998181
489,489,be,185.48,185.54,0.0600000000000022,0.0400000000000204,3,2,0.0300000000000011,0.5485986423123459,185.51,0.040000000000020464
490,490,determined,185.58,185.96,0.3799999999999954,0.0199999999999818,3,10,0.03799999999999954,0.4339363767500316,185.77,0.01999999999998181
491,491,by,185.98,186.08,0.1000000000000227,0.0599999999999738,3,2,0.05000000000001135,0.4390585142219566,186.03,0.05999999999997385
492,492,the,186.14,186.22,0.0800000000000125,0.1200000000000045,3,3,0.026666666666670835,0.4352604572075599,186.18,0.12000000000000455
493,493,size,186.34,186.84,0.5,0.0600000000000022,3,4,0.125,0.5089467953108263,186.59,0.060000000000002274
494,494,of,186.9,187.0,0.0999999999999943,0.039999999999992,3,2,0.04999999999999715,0.3303273620713992,186.95,0.03999999999999204
495,495,a,187.04,187.06,0.0200000000000102,0.0600000000000022,3,1,0.0200000000000102,0.7260152935837907,187.05,0.060000000000002274
496,496,russian,187.12,187.42,0.2999999999999829,0.0400000000000204,3,7,0.042857142857140415,0.3768901682806109,187.26999999999998,0.040000000000020464
497,497,invasion,187.46,187.94,0.4799999999999897,0.4399999999999977,3,8,0.059999999999998714,0.2954304137379588,187.7,0.4399999999999977
498,498,depends,188.38,188.72,0.3400000000000034,0.039999999999992,3,7,0.04857142857142906,0.270320610648346,188.55,0.03999999999999204
499,499,on,188.76,188.84,0.0800000000000125,0.079999999999984,3,2,0.04000000000000625,0.5085464372437236,188.8,0.07999999999998408
500,500,what,188.92,189.06,0.1400000000000147,0.039999999999992,3,4,0.035000000000003674,0.5653067694689753,188.99,0.03999999999999204
501,501,it,189.1,189.16,0.0600000000000022,0.0999999999999943,3,2,0.0300000000000011,0.5110157962719966,189.13,0.09999999999999432
502,502,does,189.26,189.62,0.3600000000000136,0.2400000000000091,3,4,0.0900000000000034,0.2691820837774525,189.44,0.2400000000000091
503,503,one,189.86,190.02,0.1599999999999966,0.079999999999984,3,3,0.0533333333333322,0.712500562803346,189.94,0.07999999999998408
504,504,thing,190.1,190.34,0.2400000000000091,0.0200000000000102,3,5,0.04800000000000182,0.5805928620845909,190.22,0.020000000000010232
505,505,is,190.36,190.46,0.0999999999999943,0.7199999999999989,3,2,0.04999999999999715,0.3638447008116961,190.41000000000003,0.7199999999999989
506,506,minor,191.18,191.58,0.4000000000000057,0.4199999999999875,3,5,0.08000000000000114,0.5620421698868757,191.38,0.4199999999999875
507,507,cursion,192.0,192.44,0.4399999999999977,0.1200000000000045,3,7,0.06285714285714253,0.5229366491182696,192.22,0.12000000000000455
508,508,that,192.56,192.76,0.1999999999999886,0.0400000000000204,3,4,0.04999999999999715,0.6260730771620991,192.66,0.040000000000020464
509,509,earned,192.8,193.02,0.2199999999999988,0.0,3,6,0.036666666666666466,0.6388976784325793,192.91000000000003,0.0
510,510,a,193.02,193.06,0.039999999999992,0.079999999999984,3,1,0.039999999999992,0.7320512772940632,193.04000000000002,0.07999999999998408
511,511,rare,193.14,193.42,0.2800000000000011,0.0200000000000102,3,4,0.07000000000000027,0.6553158819683669,193.27999999999997,0.020000000000010232
512,512,rebuke,193.44,193.82,0.3799999999999954,0.0200000000000102,3,6,0.06333333333333256,0.4913754645894622,193.63,0.020000000000010232
513,513,from,193.84,193.98,0.1399999999999863,0.0400000000000204,3,4,0.034999999999996576,0.3999292367271354,193.91,0.040000000000020464
514,514,ukraine's,194.02,194.5,0.4799999999999897,0.039999999999992,3,9,0.05333333333333219,0.5006705686822122,194.26,0.03999999999999204
515,515,president,194.54,195.0,0.4600000000000079,0.039999999999992,3,9,0.05111111111111199,0.3796194267594793,194.76999999999998,0.03999999999999204
516,516,tweeting,195.04,195.32,0.2800000000000011,0.0600000000000022,3,8,0.035000000000000135,0.4774060486344986,195.18,0.060000000000002274
517,517,there,195.38,195.52,0.1400000000000147,0.0600000000000022,3,5,0.02800000000000294,0.6341013001945819,195.45,0.060000000000002274
518,518,are,195.58,195.78,0.1999999999999886,0.0600000000000022,3,3,0.06666666666666286,0.6528497921769211,195.68,0.060000000000002274
519,519,no,195.84,195.98,0.1399999999999863,0.1200000000000045,3,2,0.06999999999999315,0.6228093165415091,195.91,0.12000000000000455
520,520,minor,196.1,196.54,0.4399999999999977,0.0600000000000022,3,5,0.08799999999999955,0.5289267944532642,196.32,0.060000000000002274
521,521,incursions,196.6,197.28,0.6800000000000068,0.039999999999992,3,10,0.06800000000000068,0.4895761447202643,196.94,0.03999999999999204
522,522,just,197.32,197.48,0.1599999999999966,0.0400000000000204,3,4,0.03999999999999915,0.4886282936121024,197.39999999999998,0.040000000000020464
523,523,as,197.52,197.6,0.079999999999984,0.0200000000000102,3,2,0.039999999999992,0.442130346745004,197.56,0.020000000000010232
524,524,there,197.62,197.74,0.1200000000000045,0.0199999999999818,3,5,0.024000000000000903,0.5601877894711993,197.68,0.01999999999998181
525,525,are,197.76,197.92,0.1599999999999966,0.0200000000000102,3,3,0.0533333333333322,0.5852365192565521,197.83999999999997,0.020000000000010232
526,526,no,197.94,198.06,0.1200000000000045,0.079999999999984,3,2,0.06000000000000225,0.5903501044396471,198.0,0.07999999999998408
527,527,minor,198.14,198.56,0.4200000000000159,0.0600000000000022,3,5,0.08400000000000318,0.4917677444501873,198.35,0.060000000000002274
528,528,casualties,198.62,199.46,0.8400000000000034,0.2599999999999909,3,10,0.08400000000000034,0.3368749766494264,199.04000000000002,0.2599999999999909
529,529,president,199.72,200.08,0.3600000000000136,0.039999999999992,3,9,0.04000000000000151,0.4073333955277901,199.9,0.03999999999999204
530,530,byn,200.12,200.32,0.1999999999999886,0.0800000000000125,3,3,0.06666666666666286,0.4844282942081407,200.22,0.0800000000000125
531,531,also,200.4,200.7,0.2999999999999829,0.0600000000000022,3,4,0.07499999999999572,0.5629828001746159,200.55,0.060000000000002274
532,532,seemed,200.76,200.94,0.1800000000000068,0.039999999999992,3,6,0.030000000000001133,0.4577078132667633,200.85,0.03999999999999204
533,533,to,200.98,201.02,0.0400000000000204,0.039999999999992,3,2,0.0200000000000102,0.6295077041898018,201.0,0.03999999999999204
534,534,question,201.06,201.36,0.3000000000000113,0.039999999999992,3,8,0.037500000000001414,0.4120383146291735,201.21,0.03999999999999204
535,535,the,201.4,201.44,0.039999999999992,0.0600000000000022,3,3,0.013333333333330666,0.4982521760438932,201.42000000000002,0.060000000000002274
536,536,integrity,201.5,201.92,0.4199999999999875,0.0400000000000204,3,9,0.046666666666665274,0.4582562408750154,201.70999999999998,0.040000000000020464
537,537,of,201.96,202.02,0.0600000000000022,0.039999999999992,3,2,0.0300000000000011,0.4967175964859684,201.99,0.03999999999999204
538,538,america's,202.06,202.56,0.5,0.0600000000000022,3,9,0.05555555555555555,0.4485907973961423,202.31,0.060000000000002274
539,539,mid,202.62,202.86,0.2400000000000091,0.039999999999992,3,3,0.08000000000000303,0.4366677577479358,202.74,0.03999999999999204
540,540,term,202.9,203.14,0.2399999999999806,0.0200000000000102,3,4,0.05999999999999515,0.5128626385559021,203.01999999999998,0.020000000000010232
541,541,elections,203.16,203.6,0.4399999999999977,0.0200000000000102,3,9,0.048888888888888635,0.4606277746576813,203.38,0.020000000000010232
542,542,this,203.62,203.78,0.1599999999999966,0.0800000000000125,3,4,0.03999999999999915,0.4791861261736587,203.7,0.0800000000000125
543,543,fall,203.86,204.24,0.3799999999999954,0.0600000000000022,3,4,0.09499999999999885,0.471879982829852,204.05,0.060000000000002274
544,544,if,204.3,204.42,0.1199999999999761,0.0400000000000204,3,2,0.05999999999998805,0.295890955606335,204.36,0.040000000000020464
545,545,democrats,204.46,204.98,0.5199999999999818,0.0600000000000022,3,9,0.057777777777775756,0.3309663165054625,204.72,0.060000000000002274
546,546,voting,205.04,205.36,0.3200000000000216,0.039999999999992,3,6,0.05333333333333693,0.4392582692355957,205.2,0.03999999999999204
547,547,rights,205.4,205.64,0.2399999999999806,0.0400000000000204,3,6,0.03999999999999677,0.3719190041181281,205.51999999999998,0.040000000000020464
548,548,legislation,205.68,206.32,0.6399999999999864,0.2800000000000011,3,11,0.05818181818181694,0.3904921993191898,206.0,0.28000000000000114
549,549,fails,206.6,207.2,0.5999999999999943,0.4200000000000159,3,5,0.11999999999999886,0.3348018860639432,206.89999999999998,0.4200000000000159
550,550,i'm,207.62,207.74,0.1200000000000045,0.039999999999992,3,3,0.0400000000000015,0.5295963415167545,207.68,0.03999999999999204
551,551,not,207.78,207.94,0.1599999999999966,0.039999999999992,3,3,0.0533333333333322,0.6501505164774357,207.86,0.03999999999999204
552,552,saying,207.98,208.28,0.3000000000000113,0.0200000000000102,3,6,0.05000000000000188,0.6166318592945179,208.13,0.020000000000010232
553,553,it's,208.3,208.4,0.0999999999999943,0.039999999999992,3,4,0.024999999999998575,0.4482390821921367,208.35000000000002,0.03999999999999204
554,554,going,208.44,208.6,0.1599999999999966,0.0,3,5,0.03199999999999932,0.4170960248713938,208.51999999999998,0.0
555,555,to,208.6,208.64,0.039999999999992,0.0400000000000204,3,2,0.019999999999996,0.6930342140315778,208.62,0.040000000000020464
556,556,be,208.68,208.76,0.079999999999984,0.0600000000000022,3,2,0.039999999999992,0.594732264404822,208.72,0.060000000000002274
557,557,legit,208.82,209.24,0.4200000000000159,0.0600000000000022,3,5,0.08400000000000318,0.4683031597348196,209.03,0.060000000000002274
558,558,is,209.3,209.44,0.1399999999999863,0.2599999999999909,3,2,0.06999999999999315,0.4190325155143496,209.37,0.2599999999999909
559,559,the,209.7,209.78,0.0800000000000125,0.0800000000000125,3,3,0.026666666666670835,0.6183982729263586,209.74,0.0800000000000125
560,560,increase,209.86,210.4,0.539999999999992,0.5199999999999818,3,8,0.067499999999999,0.5665120612721686,210.13,0.5199999999999818
561,561,in,210.92,210.98,0.0600000000000022,0.0200000000000102,3,2,0.0300000000000011,0.2849161077516918,210.95,0.020000000000010232
562,562,the,211.0,211.06,0.0600000000000022,0.0600000000000022,3,3,0.020000000000000732,0.7807193405408588,211.03,0.060000000000002274
