,Word,Start,End,time_spent,post_pause,speaker,intensity,length,std_time_spent,amplitude,post_space,time,pitch
169,that,64.42,64.6,0.1799999999999926,0.0600000000000022,1,0.0415352696163824,4,0.04499999999999815,0.5935077742508329,0.060000000000002274,64.50999999999999,213.46522232749285
170,one,64.66,64.88,0.2199999999999988,0.2800000000000011,1,0.0540392641135526,3,0.07333333333333293,0.5386146828974853,0.28000000000000114,64.77,272.23149066121925
171,who,65.16,65.26,0.1000000000000085,0.059999999999988,0,0.0201614206880668,3,0.033333333333336164,0.2334345640225704,0.05999999999998806,65.21000000000001,212.2596563121297
172,would,65.32,65.48,0.1600000000000108,0.0,0,0.0628460648378817,5,0.03200000000000216,0.5951091995453909,0.0,65.4,197.02260337433214
173,have,65.48,65.52,0.039999999999992,0.0600000000000022,0,0.0638576170214179,4,0.009999999999998,0.5145339176748079,0.060000000000002274,65.5,182.30999814492648
174,really,65.58,65.82,0.2399999999999948,0.0600000000000022,0,0.0585295229542012,6,0.039999999999999133,0.6329614245351937,0.060000000000002274,65.69999999999999,188.00748516985024
175,hurt,65.88,66.14,0.2600000000000051,0.7600000000000051,0,0.0258498046278808,4,0.06500000000000128,0.3825947005977536,0.7600000000000051,66.00999999999999,142.53249638905666
176,but,66.9,67.0,0.0999999999999943,0.0400000000000062,0,0.0345802566632121,3,0.03333333333333143,0.4862295002428669,0.04000000000000625,66.95,153.70139417193738
177,male,67.04,67.28,0.2399999999999948,0.0600000000000022,0,0.0570702902403908,4,0.0599999999999987,0.6400702332464235,0.060000000000002274,67.16,226.72193457435915
178,ballots,67.34,67.8,0.4599999999999937,0.0400000000000062,0,0.0509842221322972,7,0.06571428571428481,0.6032800259834705,0.04000000000000625,67.57,221.98881803783692
179,gave,67.84,68.04,0.2000000000000028,0.0799999999999983,0,0.0532031935088488,4,0.0500000000000007,0.556386508780036,0.0799999999999983,67.94,206.64155984580316
180,by,68.12,68.32,0.1999999999999886,0.0400000000000062,0,0.0513624610814377,2,0.0999999999999943,0.6533021474041686,0.04000000000000625,68.22,183.46045958385375
181,in,68.36,68.42,0.0600000000000022,0.019999999999996,0,0.0280431284655789,2,0.0300000000000011,0.2928904854741301,0.01999999999999602,68.39,177.43719993860773
182,the,68.44,68.5,0.0600000000000022,0.0600000000000022,0,0.0634737944657029,3,0.020000000000000732,0.7379726327816063,0.060000000000002274,68.47,181.51013380416293
183,win,68.56,68.82,0.2599999999999909,0.2600000000000051,0,0.0286439835411829,3,0.08666666666666363,0.38083837299470996,0.2600000000000051,68.69,124.75486288701252
184,installed,69.08,69.64,0.5600000000000023,0.019999999999996,0,0.0396073047574917,9,0.06222222222222248,0.4763620875796489,0.01999999999999602,69.36,187.25534024105292
185,in,69.66,69.74,0.0799999999999983,0.0400000000000062,0,0.0399455548414027,2,0.03999999999999915,0.4879625223355747,0.04000000000000625,69.69999999999999,197.94614507545052
186,the,69.78,69.82,0.039999999999992,0.0800000000000125,0,0.0566487734009619,3,0.013333333333330666,0.7169078177930486,0.0800000000000125,69.8,194.94390434767897
187,office,69.9,70.3,0.3999999999999915,0.0400000000000062,0,0.0435776933250513,6,0.06666666666666525,0.4680916880011579,0.04000000000000625,70.1,182.1364691273323
188,by,70.34,70.48,0.1400000000000005,0.0799999999999983,0,0.0400198147757987,2,0.07000000000000026,0.5867470501023299,0.0799999999999983,70.41,178.22068833147912
189,very,70.56,70.84,0.2800000000000011,0.0799999999999983,0,0.052125350611087,4,0.07000000000000027,0.5363935254309734,0.0799999999999983,70.7,243.8300259655663
190,powerful,70.92,71.5,0.5799999999999983,0.0799999999999983,0,0.0368176993515392,8,0.07249999999999979,0.5031431007333362,0.0799999999999983,71.21000000000001,195.6704676725272
191,forces,71.58,72.12,0.5400000000000063,0.039999999999992,0,0.0371515157591779,6,0.09000000000000104,0.4474705523747878,0.03999999999999204,71.85,159.867256364054
192,with,72.16,72.28,0.1200000000000045,0.039999999999992,0,0.0356828742917522,4,0.030000000000001126,0.40663589328023797,0.03999999999999204,72.22,143.26260404801818
193,the,72.32,72.38,0.0600000000000022,0.0600000000000022,0,0.0471860924545599,3,0.020000000000000732,0.6089918883004891,0.060000000000002274,72.35,162.22683704150933
194,wind,72.44,72.7,0.2600000000000051,0.039999999999992,0,0.0493996043116264,4,0.06500000000000128,0.5603408805785698,0.03999999999999204,72.57,183.8262519081218
195,that,72.74,72.84,0.1000000000000085,0.039999999999992,0,0.0466740268698625,4,0.025000000000002125,0.4723541917504978,0.03999999999999204,72.78999999999999,231.71622825439505
196,is,72.88,72.98,0.1000000000000085,0.0600000000000022,0,0.0350986195259353,2,0.05000000000000425,0.30435676787730703,0.060000000000002274,72.93,217.12857506705504
197,back,73.04,73.38,0.3399999999999892,0.5,0,0.024215889562205,4,0.0849999999999973,0.39453422359075885,0.5,73.21000000000001,142.37142674947253
198,he,73.88,73.98,0.1000000000000085,0.0600000000000022,0,0.0421062581933815,2,0.05000000000000425,0.5976727036300711,0.060000000000002274,73.93,167.24047668739817
199,had,74.04,74.18,0.1400000000000005,0.039999999999992,0,0.0515882308559584,3,0.046666666666666835,0.5614169180465584,0.03999999999999204,74.11000000000001,209.9542447575563
200,warped,74.22,74.5,0.2800000000000011,0.0400000000000062,0,0.0408440661886034,6,0.04666666666666685,0.4793544442659504,0.04000000000000625,74.36,229.39154705524498
201,speed,74.54,74.96,0.4199999999999875,0.0400000000000062,0,0.0431951570814647,5,0.0839999999999975,0.4681161014480791,0.04000000000000625,74.75,153.6931649012718
202,vaccines,75.0,75.72,0.7199999999999989,0.019999999999996,0,0.0240709377374358,8,0.08999999999999986,0.35327170589138557,0.01999999999999602,75.36,122.85457877104336
203,a,75.74,75.78,0.0400000000000062,0.039999999999992,0,0.0615978803223763,1,0.0400000000000062,0.7422274582109822,0.03999999999999204,75.75999999999999,170.9779649427061
204,recovering,75.82,76.36,0.5400000000000063,0.0400000000000062,0,0.0350648100373926,10,0.054000000000000624,0.4423710167582592,0.04000000000000625,76.09,157.1160947903184
205,economy,76.4,77.0,0.5999999999999943,0.2999999999999971,0,0.0326608843814218,7,0.0857142857142849,0.4250373290585266,0.29999999999999716,76.7,177.42426521818726
206,a,77.3,77.38,0.0799999999999983,0.0600000000000022,0,0.0110951291730885,1,0.0799999999999983,0.24359394956340202,0.060000000000002274,77.34,84.74083385892379
207,secure,77.44,77.82,0.3799999999999954,0.0400000000000062,0,0.0338465072243946,6,0.06333333333333256,0.4500217734721424,0.04000000000000625,77.63,146.47241961415372
208,border,77.86,78.2,0.3400000000000034,0.1599999999999966,0,0.0477898902887978,6,0.05666666666666723,0.5997605561431727,0.1599999999999966,78.03,149.21871932295798
209,no,78.36,78.52,0.1599999999999966,0.0799999999999983,0,0.0554160855524664,2,0.0799999999999983,0.6482624454479667,0.0799999999999983,78.44,212.14004279095116
210,inflation,78.6,79.24,0.6400000000000006,0.0600000000000022,0,0.0361388935253463,9,0.07111111111111118,0.4480626367707478,0.060000000000002274,78.91999999999999,187.65038166776583
211,low,79.3,79.54,0.2400000000000091,0.039999999999992,0,0.0550200533704692,3,0.08000000000000303,0.6089293484998527,0.03999999999999204,79.42,235.62438599182912
212,gas,79.58,79.92,0.3400000000000034,0.0799999999999983,0,0.040876979046827,3,0.11333333333333447,0.544146824602483,0.0799999999999983,79.75,180.12959329707547
213,prices,80.0,80.6,0.5999999999999943,0.4600000000000079,0,0.0399461557355146,6,0.09999999999999905,0.49399846269746367,0.46000000000000796,80.3,164.72583663645935
214,and,81.06,81.18,0.1200000000000045,0.059999999999988,0,0.0251834145659131,3,0.0400000000000015,0.4186919157703154,0.05999999999998806,81.12,165.6472775440789
215,trump,81.24,81.56,0.3200000000000074,0.039999999999992,0,0.0389120184104729,5,0.06400000000000147,0.4827717762718977,0.03999999999999204,81.4,260.09984017337587
216,was,81.6,81.74,0.1400000000000005,0.0600000000000022,0,0.0481636039948903,3,0.046666666666666835,0.4849088664262161,0.060000000000002274,81.66999999999999,175.17085425050158
217,off,81.8,82.02,0.2199999999999988,0.0600000000000022,0,0.0414193553841991,3,0.07333333333333293,0.44672681236902284,0.060000000000002274,81.91,206.56470098712126
218,twitter,82.08,82.48,0.4000000000000057,0.539999999999992,0,0.0255822871547707,7,0.05714285714285795,0.4080488139465324,0.539999999999992,82.28,122.06878016297048
219,plus,83.02,83.36,0.3400000000000034,0.0600000000000022,0,0.0425984745297858,4,0.08500000000000085,0.50434471868186,0.060000000000002274,83.19,238.36197988795516
220,house,83.42,83.68,0.2600000000000051,0.0,0,0.0393253514722194,5,0.052000000000001025,0.5537015555074203,0.0,83.55000000000001,187.3820187745042
221,and,83.68,83.76,0.0799999999999983,0.059999999999988,0,0.0344523734786883,3,0.0266666666666661,0.35103270691427596,0.05999999999998806,83.72,165.86647740790522
222,senate,83.82,84.16,0.3400000000000034,0.0400000000000062,0,0.0483668788967409,6,0.05666666666666723,0.5764142930720142,0.04000000000000625,83.99,192.650500362304
223,majorities,84.2,84.88,0.6799999999999926,0.0400000000000062,0,0.0510088465317767,10,0.06799999999999926,0.5430362431965132,0.04000000000000625,84.53999999999999,186.71660959828796
224,in,84.92,84.98,0.0600000000000022,0.0600000000000022,0,0.0403785965069621,2,0.0300000000000011,0.42966790216399714,0.060000000000002274,84.95,175.9727873790745
225,a,85.04,85.08,0.039999999999992,0.0799999999999983,0,0.042709229484437,1,0.039999999999992,0.4896513980170693,0.0799999999999983,85.06,143.01784384857672
226,sedated,85.16,85.76,0.6000000000000085,0.059999999999988,0,0.0389115475563055,7,0.08571428571428694,0.454432814327659,0.05999999999998806,85.46000000000001,152.6720583277191
227,media,85.82,86.26,0.4400000000000119,0.4200000000000017,0,0.0289393817977889,5,0.08800000000000238,0.40009624332779314,0.4200000000000017,86.03999999999999,125.78261813056793
228,the,86.68,86.78,0.0999999999999943,0.0999999999999943,1,0.0422743678363272,3,0.03333333333333143,0.5289231345728366,0.09999999999999432,86.73,145.94037533114044
229,coast,86.88,87.44,0.5600000000000023,0.1800000000000068,1,0.0283402423469387,5,0.11200000000000046,0.3630142391656405,0.18000000000000682,87.16,247.35502846672344
230,was,87.62,87.8,0.1799999999999926,0.0600000000000022,1,0.0377754178747598,3,0.059999999999997534,0.39791966081349794,0.060000000000002274,87.71000000000001,179.241111388666
231,clear,87.86,88.32,0.4599999999999937,0.7800000000000011,1,0.0270788611527038,5,0.09199999999999874,0.3813739640944204,0.7800000000000011,88.09,138.60460513402472
232,but,89.1,89.18,0.0800000000000125,0.059999999999988,0,0.0293925884359277,3,0.026666666666670835,0.40419731735086883,0.05999999999998806,89.14,153.55551815960456
233,jose,89.24,89.62,0.3800000000000096,0.019999999999996,0,0.051403939346949,4,0.0950000000000024,0.5353058639879102,0.01999999999999602,89.43,268.13381490696173
234,lock,89.64,89.94,0.2999999999999971,0.1400000000000005,0,0.0501965765689956,4,0.07499999999999928,0.5406968960577129,0.14000000000000057,89.78999999999999,260.168003269746
235,ran,90.08,90.32,0.2399999999999948,0.0600000000000022,0,0.0440466139051649,3,0.07999999999999827,0.673673664982238,0.060000000000002274,90.19999999999999,184.81097625488735
236,out,90.38,90.64,0.2600000000000051,0.519999999999996,0,0.0236946477246247,3,0.08666666666666838,0.3942884191144697,0.519999999999996,90.50999999999999,123.63031511726759
237,never,91.16,91.42,0.2600000000000051,0.0600000000000022,0,0.0536084457070087,5,0.052000000000001025,0.5804458643658763,0.060000000000002274,91.28999999999999,236.8311054238245
238,being,91.48,91.68,0.2000000000000028,0.019999999999996,0,0.0517896518145018,5,0.040000000000000556,0.582596222067426,0.01999999999999602,91.58000000000001,209.42364392758338
239,an,91.7,91.76,0.0600000000000022,0.059999999999988,0,0.0371379434206408,2,0.0300000000000011,0.49589672213627,0.05999999999998806,91.73,182.8302018550546
240,executive,91.82,92.42,0.6000000000000085,0.039999999999992,0,0.0419747212035856,9,0.06666666666666761,0.5044259809018634,0.03999999999999204,92.12,167.17316747017347
241,his,92.46,92.54,0.0800000000000125,0.039999999999992,0,0.0367470739109445,3,0.026666666666670835,0.365481448232924,0.03999999999999204,92.5,137.86651580446565
242,entire,92.58,92.98,0.4000000000000057,0.039999999999992,0,0.0469791628606195,6,0.06666666666666761,0.5594548610679201,0.03999999999999204,92.78,157.19761661730053
243,left,93.02,93.22,0.2000000000000028,0.0400000000000062,0,0.0442100230798699,4,0.0500000000000007,0.5236729081960464,0.04000000000000625,93.12,161.81040552833818
244,joe,93.26,93.46,0.1999999999999886,0.0400000000000062,0,0.0481346528276023,3,0.06666666666666286,0.5497521236010598,0.04000000000000625,93.36,202.34958887586708
245,froze,93.5,94.04,0.5400000000000063,0.3799999999999954,0,0.0297021946739247,5,0.10800000000000125,0.37252747883367987,0.37999999999999545,93.77000000000001,186.27290728058298
246,he,94.42,94.48,0.0600000000000022,0.0600000000000022,0,0.0204028117323318,2,0.0300000000000011,0.43408850213599987,0.060000000000002274,94.45,178.37143228361973
247,couldn't,94.54,94.76,0.2199999999999988,0.039999999999992,0,0.0426751150344726,8,0.02749999999999985,0.471508187083411,0.03999999999999204,94.65,205.53870251932628
248,handle,94.8,95.06,0.2600000000000051,0.019999999999996,0,0.0433738225420877,6,0.04333333333333419,0.5868357503745553,0.01999999999999602,94.93,172.72350313297468
249,the,95.08,95.14,0.0600000000000022,0.0600000000000022,0,0.0456351859048741,3,0.020000000000000732,0.6512819635399619,0.060000000000002274,95.11,165.06875423684278
250,pressure,95.2,95.64,0.4399999999999977,0.5,0,0.0183009200920839,8,0.054999999999999716,0.343127870562908,0.5,95.42,132.5821868029263
251,everything,96.14,96.76,0.6200000000000045,0.039999999999992,0,0.0392126078211862,10,0.06200000000000046,0.45590675778881806,0.03999999999999204,96.45,244.86228470407235
252,around,96.8,97.16,0.3599999999999994,0.0600000000000022,0,0.0455692394099928,6,0.059999999999999894,0.6268192538994087,0.060000000000002274,96.97999999999999,201.81865879430538
253,to,97.22,97.28,0.0600000000000022,0.0799999999999983,0,0.0613100220556972,2,0.0300000000000011,0.695872223012396,0.0799999999999983,97.25,197.99392713814217
254,begin,97.36,97.76,0.4000000000000057,0.059999999999988,0,0.0425861488394185,5,0.08000000000000114,0.455223774222305,0.05999999999998806,97.56,175.61261449398015
255,cracking,97.82,98.42,0.6000000000000085,0.019999999999996,0,0.0291463435281881,8,0.07500000000000107,0.49159714662670095,0.01999999999999602,98.12,154.64444923089826
256,and,98.44,98.56,0.1200000000000045,0.2599999999999909,0,0.0347990582409179,3,0.0400000000000015,0.3925779658636958,0.2599999999999909,98.5,139.61121886915518
257,he's,98.82,98.98,0.1600000000000108,0.019999999999996,0,0.0310718683428775,4,0.0400000000000027,0.4422167647281196,0.01999999999999602,98.9,219.40004906784247
258,officially,99.0,99.48,0.480000000000004,0.0799999999999983,0,0.0412697002730942,10,0.048000000000000397,0.426269082978679,0.0799999999999983,99.24000000000001,245.97760964956308
259,lost,99.56,99.86,0.2999999999999971,0.0600000000000022,0,0.0481489624115705,4,0.07499999999999928,0.5708196303051255,0.060000000000002274,99.71000000000001,190.21428782064362
260,control,99.92,100.28,0.3599999999999994,0.039999999999992,0,0.0340931998839394,7,0.05142857142857134,0.4962292124783734,0.03999999999999204,100.1,167.53557300786767
261,of,100.32,100.38,0.0600000000000022,0.0400000000000062,0,0.0291809635638109,2,0.0300000000000011,0.404092749298093,0.04000000000000625,100.35,127.26966013002641
262,the,100.42,100.48,0.0600000000000022,0.0600000000000022,0,0.0349515307967805,3,0.020000000000000732,0.6045066585311737,0.060000000000002274,100.45,140.53679991996256
263,country,100.54,100.98,0.4399999999999977,0.3399999999999892,0,0.0157735726681475,7,0.06285714285714253,0.29440565115444045,0.3399999999999892,100.76,114.84474877064794
264,and,101.32,101.46,0.1400000000000005,0.0400000000000062,0,0.0340749322306117,3,0.046666666666666835,0.3906244615622999,0.04000000000000625,101.38999999999999,156.93221382245434
265,even,101.5,101.72,0.2199999999999988,0.0400000000000062,0,0.0459380833003182,4,0.0549999999999997,0.4114797669708672,0.04000000000000625,101.61,253.86862001950115
266,his,101.76,101.88,0.1199999999999903,0.0400000000000062,0,0.044024933853207,3,0.03999999999999677,0.3907916925327535,0.04000000000000625,101.82,203.00828804261343
267,own,101.92,102.04,0.1200000000000045,0.039999999999992,0,0.0466336158758208,3,0.0400000000000015,0.46701965030033277,0.03999999999999204,101.98,205.58118727222788
268,agenda,102.08,102.54,0.4600000000000079,0.5599999999999881,0,0.0363292902822644,6,0.07666666666666798,0.3694070004146188,0.5599999999999881,102.31,209.28375125404105
269,is,103.1,103.24,0.1400000000000005,0.0400000000000062,0,0.0344485229452644,2,0.07000000000000026,0.37985806340816436,0.04000000000000625,103.16999999999999,158.4447185598178
270,market,103.28,103.76,0.480000000000004,0.039999999999992,0,0.0417098681852841,6,0.08000000000000067,0.49138603316149393,0.03999999999999204,103.52000000000001,202.21037730369522
271,two,103.8,103.96,0.1599999999999966,0.0600000000000022,0,0.0386638165601527,3,0.0533333333333322,0.5554621574152782,0.060000000000002274,103.88,216.86054557286784
272,trillion,104.02,104.44,0.4200000000000017,0.0400000000000062,0,0.0481058838892389,8,0.05250000000000021,0.5510205052826507,0.04000000000000625,104.22999999999999,206.2719840168213
273,dollar,104.48,104.8,0.3199999999999932,0.0600000000000022,0,0.0539814587893669,6,0.0533333333333322,0.6429781388524333,0.060000000000002274,104.64,185.51651519080545
274,build,104.86,105.1,0.2399999999999948,0.0200000000000102,0,0.0460224166028173,5,0.04799999999999896,0.4890246119696603,0.020000000000010232,104.97999999999999,181.51199571261452
275,back,105.12,105.34,0.2199999999999988,0.0600000000000022,0,0.0381910095655212,4,0.0549999999999997,0.5418611803022411,0.060000000000002274,105.23,176.61397276466568
276,better,105.4,105.64,0.2399999999999948,0.0400000000000062,0,0.0495000451420259,6,0.039999999999999133,0.6018038858471622,0.04000000000000625,105.52000000000001,179.96266218989888
277,welfare,105.68,106.14,0.4599999999999937,0.0400000000000062,0,0.0463961029880135,7,0.06571428571428481,0.5332737066224265,0.04000000000000625,105.91,178.10931943488026
278,plans,106.18,106.48,0.2999999999999971,0.1199999999999903,0,0.0332881705470816,5,0.05999999999999942,0.44964845458571856,0.11999999999999034,106.33000000000001,163.65485793383638
279,dead,106.6,106.88,0.2800000000000011,0.0600000000000022,0,0.042775647478811,4,0.07000000000000027,0.4623343879595296,0.060000000000002274,106.74,177.9083119657666
280,this,106.94,107.14,0.2000000000000028,0.0400000000000062,0,0.0312359037853422,4,0.0500000000000007,0.3684245686777511,0.04000000000000625,107.03999999999999,132.87597935593922
281,year,107.18,107.44,0.2599999999999909,0.3200000000000074,0,0.0172960436741303,4,0.06499999999999773,0.34637696084338854,0.3200000000000074,107.31,113.6903237865226
282,mansion,107.76,108.16,0.3999999999999915,0.0600000000000022,0,0.0277628667230238,7,0.05714285714285593,0.46335805382967576,0.060000000000002274,107.96000000000001,153.30188281068897
283,killed,108.22,108.54,0.3200000000000074,0.019999999999996,0,0.040499373628439,6,0.053333333333334565,0.4604359631097608,0.01999999999999602,108.38,220.93080225995246
284,it,108.56,108.7,0.1400000000000005,0.4200000000000017,0,0.0138482531568244,2,0.07000000000000026,0.13974714900739954,0.4200000000000017,108.63,117.94833270852094
285,and,109.12,109.26,0.1400000000000005,0.0,0,0.0218883597198179,3,0.046666666666666835,0.37979327066670954,0.0,109.19,190.72368393171618
286,it,109.26,109.32,0.059999999999988,0.0400000000000062,0,0.043708449498506,2,0.029999999999994,0.37232209359770757,0.04000000000000625,109.28999999999999,167.78982515798333
287,probably,109.36,109.86,0.5,0.0600000000000022,0,0.047522057081296,8,0.0625,0.5208079442110972,0.060000000000002274,109.61,243.7109149586913
288,won't,109.92,110.18,0.2600000000000051,0.059999999999988,0,0.0558223701076484,5,0.052000000000001025,0.5434691615466292,0.05999999999998806,110.05000000000001,213.41043242307583
289,be,110.24,110.32,0.0799999999999983,0.0800000000000125,0,0.0486338954934187,2,0.03999999999999915,0.4944146217191204,0.0800000000000125,110.28,204.42629465738275
290,coming,110.4,110.72,0.3199999999999932,0.0600000000000022,0,0.0350149591493498,6,0.0533333333333322,0.4653651575857832,0.060000000000002274,110.56,172.6534656346141
291,back,110.78,111.1,0.3199999999999932,0.6000000000000085,0,0.0252778622028238,4,0.0799999999999983,0.4514569014070066,0.6000000000000085,110.94,128.01199271010353
292,inflations,111.7,112.34,0.6400000000000006,0.1199999999999903,0,0.036603702709518,10,0.06400000000000006,0.43440145486338794,0.11999999999999034,112.02000000000001,199.15465097761594
293,ravaging,112.46,113.18,0.7200000000000131,0.039999999999992,0,0.0417158108089155,8,0.09000000000000163,0.5324184396247909,0.03999999999999204,112.82,189.3793958538955
294,the,113.22,113.28,0.0600000000000022,0.0600000000000022,0,0.0395163653569066,3,0.020000000000000732,0.45398318948761,0.060000000000002274,113.25,159.05692456002484
295,nation,113.34,113.76,0.4200000000000017,0.059999999999988,0,0.0257339090343788,6,0.07000000000000028,0.3725479150273933,0.05999999999998806,113.55000000000001,130.9409468046628
296,costing,113.82,114.3,0.480000000000004,0.0600000000000022,0,0.0334830136345988,7,0.06857142857142914,0.4362362959849665,0.060000000000002274,114.06,165.2623741665019
297,the,114.36,114.42,0.0600000000000022,0.0999999999999943,0,0.0386329933449074,3,0.020000000000000732,0.5949862323358089,0.09999999999999432,114.39,151.63249835337507
298,average,114.52,114.9,0.3800000000000096,0.039999999999992,0,0.0317401023251954,7,0.05428571428571566,0.4995671722241466,0.03999999999999204,114.71000000000001,158.88809026644287
299,family,114.94,115.3,0.3599999999999994,0.0600000000000022,0,0.033926862167393,6,0.059999999999999894,0.49522746539684964,0.060000000000002274,115.12,166.0400573853319
300,an,115.36,115.42,0.0600000000000022,0.039999999999992,0,0.0293014191896376,2,0.0300000000000011,0.2858570932328202,0.03999999999999204,115.39,162.88360610523645
301,extra,115.46,115.86,0.4000000000000057,0.1200000000000045,0,0.0279668414403521,5,0.08000000000000114,0.40413336817682655,0.12000000000000455,115.66,159.94597660617188
302,thirty,115.98,116.28,0.2999999999999971,0.0999999999999943,0,0.0441661439695235,6,0.04999999999999952,0.4526149943376817,0.09999999999999432,116.13,235.1378646217836
303,five,116.38,116.64,0.2600000000000051,0.0799999999999983,0,0.0389861634695444,4,0.06500000000000128,0.546633774346117,0.0799999999999983,116.50999999999999,205.24575813400662
304,hundred,116.72,117.06,0.3400000000000034,0.0799999999999983,0,0.0356772876793946,7,0.04857142857142906,0.41572249068034445,0.0799999999999983,116.89,204.13891905715556
305,dollars,117.14,117.6,0.4599999999999937,0.0600000000000022,0,0.0424503362896902,7,0.06571428571428481,0.5233922641025355,0.060000000000002274,117.37,193.97952713923385
306,this,117.66,117.86,0.2000000000000028,0.019999999999996,0,0.0253001760193009,4,0.0500000000000007,0.3578251744384886,0.01999999999999602,117.75999999999999,123.89669414598211
307,year,117.88,118.18,0.3000000000000113,0.7199999999999989,0,0.0146313587283871,4,0.07500000000000283,0.2958842004267095,0.7199999999999989,118.03,112.93929281694618
308,only,118.9,119.22,0.3199999999999932,0.2199999999999988,1,0.0495281543861441,4,0.0799999999999983,0.56918753146025,0.21999999999999886,119.06,222.40837099558559
309,seventeen,119.44,120.3,0.8599999999999994,0.0600000000000022,0,0.045797261823137,9,0.09555555555555549,0.46609764238454005,0.060000000000002274,119.87,250.8017987019017
310,percent,120.36,120.76,0.4000000000000057,0.019999999999996,0,0.035824380818408,7,0.05714285714285795,0.43223439476916387,0.01999999999999602,120.56,216.9401051925947
311,of,120.78,120.84,0.0600000000000022,0.0600000000000022,0,0.0365212138457813,2,0.0300000000000011,0.3037281938621312,0.060000000000002274,120.81,177.18382238997862
312,americans,120.9,121.5,0.5999999999999943,0.0400000000000062,0,0.0349403617783919,9,0.06666666666666604,0.4241237549617721,0.04000000000000625,121.2,163.02697001406173
313,say,121.54,121.68,0.1400000000000005,0.0799999999999983,0,0.0381713066434721,3,0.046666666666666835,0.5900443504518863,0.0799999999999983,121.61000000000001,164.63158881379118
314,they're,121.76,121.92,0.1599999999999966,0.0799999999999983,0,0.0475056101135115,7,0.02285714285714237,0.6306920213868425,0.0799999999999983,121.84,155.0243769872398
315,better,122.0,122.28,0.2800000000000011,0.039999999999992,0,0.0479349569475762,6,0.04666666666666685,0.6268403926792495,0.03999999999999204,122.14,171.7954968409853
316,off,122.32,122.5,0.1800000000000068,0.0999999999999943,0,0.0374519692226572,3,0.06000000000000227,0.46334792809022707,0.09999999999999432,122.41,143.3342255396387
317,now,122.6,123.0,0.4000000000000057,0.4399999999999977,0,0.0426358281349649,3,0.13333333333333522,0.6647488627773627,0.4399999999999977,122.8,177.72754586904165
318,compared,123.44,123.96,0.519999999999996,0.0200000000000102,0,0.0346032965563779,8,0.0649999999999995,0.4952236874276307,0.020000000000010232,123.69999999999999,158.26480495315528
319,to,123.98,124.06,0.0799999999999983,0.0799999999999983,0,0.0482043744214808,2,0.03999999999999915,0.7240094156562797,0.0799999999999983,124.02000000000001,146.63709635729046
320,last,124.14,124.52,0.3799999999999954,0.0200000000000102,0,0.028461085254757,4,0.09499999999999885,0.5110977864022407,0.020000000000010232,124.33,133.72082673120977
321,year,124.54,124.9,0.3599999999999994,0.3999999999999915,0,0.0376893243191373,4,0.08999999999999984,0.5150534918166298,0.3999999999999915,124.72,179.00840544697294
322,this,125.3,125.46,0.1599999999999966,0.0,0,0.0319309104867533,4,0.03999999999999915,0.46397777852661404,0.0,125.38,140.79969119379246
323,is,125.46,125.56,0.1000000000000085,0.019999999999996,0,0.043229318908553,2,0.05000000000000425,0.45875561871604953,0.01999999999999602,125.50999999999999,135.52080122243137
324,according,125.58,125.92,0.3400000000000034,0.019999999999996,0,0.0343550363667602,9,0.03777777777777816,0.45635071674797556,0.01999999999999602,125.75,141.5594521495037
325,to,125.94,126.02,0.0799999999999983,0.0600000000000022,0,0.0471350222217793,2,0.03999999999999915,0.4987581254391493,0.060000000000002274,125.97999999999999,140.06739718443535
326,a,126.08,126.14,0.0600000000000022,0.0400000000000062,0,0.0495691162478446,1,0.0600000000000022,0.6061066574540442,0.04000000000000625,126.11,139.5548946033241
327,fox,126.18,126.52,0.3399999999999892,0.0400000000000062,0,0.0236857356875041,3,0.11333333333332973,0.3684885636473184,0.04000000000000625,126.35,124.30835224270581
328,business,126.56,127.0,0.4399999999999977,0.0400000000000062,0,0.0301169035877549,8,0.054999999999999716,0.3451590357651338,0.04000000000000625,126.78,193.04815881199994
329,poll,127.04,127.32,0.2799999999999869,0.3000000000000113,0,0.0237989212495824,4,0.06999999999999673,0.3945879426360803,0.30000000000001137,127.18,125.5685802139709
330,eighty,127.62,127.9,0.2800000000000011,0.059999999999988,0,0.0411506976593185,6,0.04666666666666685,0.5671102054330099,0.05999999999998806,127.76,231.50303066135262
331,one,127.96,128.14,0.1799999999999926,0.0600000000000022,0,0.055592843284232,3,0.059999999999997534,0.5592389146597575,0.060000000000002274,128.04999999999998,231.04970297823917
332,percent,128.2,128.62,0.4200000000000159,0.0600000000000022,0,0.0388235230770755,7,0.060000000000002274,0.4678792981387186,0.060000000000002274,128.41,199.42580977649686
333,say,128.68,128.92,0.2399999999999806,0.4200000000000159,0,0.0559510990064971,3,0.07999999999999353,0.6081980455681215,0.4200000000000159,128.8,198.27488133890884
334,not,129.34,129.56,0.2199999999999988,0.079999999999984,0,0.0408781700786967,3,0.07333333333333293,0.5219525275623835,0.07999999999998408,129.45,154.4836335160427
335,so,129.64,129.76,0.1200000000000045,0.0800000000000125,0,0.035293025494703,2,0.06000000000000225,0.4978770007390414,0.0800000000000125,129.7,150.63027250922204
336,much,129.84,130.16,0.3199999999999932,0.539999999999992,0,0.0197578633453299,4,0.0799999999999983,0.30569569131064384,0.539999999999992,130.0,108.44322066274256
